airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Average Taxi Out Time,Average Taxi Out Delay,Average Airborne Delay,Average Taxi In Delay
JFK,2019-01-18,13,27,43,19.92,2.87,0.74,0.71
JFK,2019-01-18,14,26,44,24.31,7.22,0.95,1.07
JFK,2019-01-18,15,37,33,33.39,15.09,1.58,1.04
JFK,2019-01-18,16,33,41,25.48,8.05,2.92,0.91
JFK,2019-01-18,17,34,33,17.75,1.03,11.94,2.36
JFK,2019-01-18,18,36,39,23.23,6.0,3.33,4.08
JFK,2019-01-18,19,47,30,24.45,6.8,3.78,5.47
JFK,2019-01-18,20,29,46,28.84,11.34,3.73,5.25
JFK,2019-01-18,21,30,28,23.21,6.7,2.38,3.85
JFK,2019-01-18,22,25,32,24.4,6.98,3.39,4.4
JFK,2019-01-18,23,17,21,20.76,4.55,3.5,3.34
JFK,2019-01-19,0,10,5,22.2,4.78,3.27,2.94
JFK,2019-01-19,1,5,3,19.57,2.8,0.0,7.28
JFK,2019-01-19,2,2,3,21.5,8.2,1.33,5.37
JFK,2019-01-19,3,2,0,19.0,1.7,0.0,0.0
JFK,2019-01-19,4,0,5,0.0,0.0,0.0,2.0
JFK,2019-01-19,5,6,14,16.0,1.15,3.0,0.84
JFK,2019-01-19,6,14,20,19.2,2.49,1.67,3.7
JFK,2019-01-19,7,36,26,20.83,4.43,4.79,3.35
JFK,2019-01-19,8,50,15,25.24,7.26,0.95,4.06
JFK,2019-01-19,9,31,17,17.72,1.71,1.06,2.38
JFK,2019-01-19,10,26,22,18.45,2.0,2.24,2.59
JFK,2019-01-19,11,22,11,18.86,2.5,1.73,1.6
JFK,2019-01-19,12,17,22,16.31,0.69,0.95,1.38
JFK,2019-01-19,13,22,38,29.71,12.43,3.82,2.17
JFK,2019-01-19,14,22,38,23.65,6.66,2.94,2.93
JFK,2019-01-19,15,34,31,25.35,7.82,3.11,4.29
JFK,2019-01-19,16,29,32,22.03,4.53,3.04,4.81
JFK,2019-01-19,17,23,34,25.29,7.58,2.18,5.14
JFK,2019-01-19,18,28,39,22.23,4.72,1.71,10.35
JFK,2019-01-19,19,40,29,21.58,3.38,3.0,7.24
JFK,2019-01-19,20,23,36,19.58,2.29,0.57,7.46
JFK,2019-01-19,21,26,22,21.69,4.06,1.0,4.62
JFK,2019-01-19,22,20,26,23.89,6.38,3.31,4.15
JFK,2019-01-19,23,16,17,23.67,6.4,0.85,5.41
JFK,2019-01-20,0,12,8,22.0,4.74,0.0,5.36
JFK,2019-01-20,1,5,4,27.5,9.9,0.0,0.0
JFK,2019-01-20,2,2,2,18.0,2.7,2.0,4.37
JFK,2019-01-20,3,2,0,17.0,0.0,0.0,0.0
JFK,2019-01-20,4,0,4,0.0,0.0,0.0,2.7
JFK,2019-01-20,5,8,17,28.0,9.27,53.13,1.4
JFK,2019-01-20,6,15,22,18.5,1.66,18.21,2.57
JFK,2019-01-20,7,37,33,21.86,4.99,17.13,2.93
JFK,2019-01-20,8,46,17,30.39,11.1,5.64,3.56
JFK,2019-01-20,9,30,17,20.84,3.53,5.41,1.71
JFK,2019-01-20,10,22,22,19.43,3.54,4.48,1.07
JFK,2019-01-20,11,30,13,19.24,2.52,5.87,1.09
JFK,2019-01-20,12,14,22,17.0,1.92,4.59,1.87
JFK,2019-01-20,13,25,42,24.14,7.72,1.55,1.52
JFK,2019-01-20,14,23,36,29.67,12.54,3.09,3.35
JFK,2019-01-20,15,33,33,45.85,27.63,10.1,3.01
JFK,2019-01-20,16,30,34,50.1,32.32,3.46,2.69
JFK,2019-01-20,17,26,31,31.46,13.93,5.19,2.95
JFK,2019-01-20,18,35,38,38.0,19.83,12.72,4.86
JFK,2019-01-20,19,46,26,39.86,21.34,7.46,3.27
JFK,2019-01-20,20,29,38,33.78,16.02,5.39,3.69
JFK,2019-01-20,21,25,25,23.17,6.35,5.7,3.03
JFK,2019-01-20,22,20,29,24.0,6.82,2.32,6.19
JFK,2019-01-20,23,18,18,21.53,4.29,1.26,4.12
JFK,2019-01-21,0,12,9,27.91,10.36,4.89,1.79
JFK,2019-01-21,1,5,5,31.4,14.04,1.6,8.28
JFK,2019-01-21,2,1,2,9.0,0.0,0.0,9.7
JFK,2019-01-21,3,2,0,15.0,0.0,0.0,1.2
JFK,2019-01-21,4,1,5,0.0,0.0,0.0,0.33
JFK,2019-01-21,5,8,16,29.0,13.1,26.12,2.87
JFK,2019-01-21,6,14,19,21.63,5.09,15.29,4.27
JFK,2019-01-21,7,40,32,32.92,15.86,3.34,4.16
JFK,2019-01-21,8,53,19,35.98,17.29,5.15,5.56
JFK,2019-01-21,9,34,22,35.83,17.95,3.55,4.64
JFK,2019-01-21,10,22,24,26.37,9.55,5.21,2.7
JFK,2019-01-21,11,34,15,25.43,8.45,3.0,2.44
JFK,2019-01-21,12,21,26,20.56,4.02,2.37,2.51
JFK,2019-01-21,13,27,43,27.04,9.56,2.41,3.19
JFK,2019-01-21,14,26,38,28.48,11.12,3.26,2.9
JFK,2019-01-21,15,37,31,34.63,16.29,2.52,5.37
JFK,2019-01-21,16,32,40,30.35,12.43,2.89,4.93
JFK,2019-01-21,17,33,33,33.97,15.69,3.97,5.09
JFK,2019-01-21,18,34,38,35.82,17.7,4.47,3.98
JFK,2019-01-21,19,47,25,33.89,15.38,8.58,9.88
JFK,2019-01-21,20,28,45,29.63,12.06,7.39,11.67
JFK,2019-01-21,21,28,28,26.19,8.91,5.57,7.86
JFK,2019-01-21,22,21,31,31.47,13.96,5.9,8.28
JFK,2019-01-21,23,18,21,33.05,15.84,2.27,4.52
JFK,2019-01-22,0,10,10,15.78,0.49,1.6,2.26
JFK,2019-01-22,1,6,2,19.67,2.6,1.75,5.18
JFK,2019-01-22,2,2,2,16.0,3.2,1.33,10.47
JFK,2019-01-22,3,2,0,21.0,4.7,0.0,0.0
JFK,2019-01-22,4,0,4,0.0,0.0,0.0,0.57
JFK,2019-01-22,5,9,17,15.38,1.0,14.74,1.56
JFK,2019-01-22,6,15,21,19.15,3.01,14.05,1.61
JFK,2019-01-22,7,42,33,24.52,7.68,1.87,2.4
JFK,2019-01-22,8,52,16,21.56,3.98,1.42,9.84
JFK,2019-01-22,9,36,19,18.03,1.84,2.42,2.25
JFK,2019-01-22,10,22,25,20.14,4.01,1.48,1.39
JFK,2019-01-22,11,28,13,20.32,4.01,1.5,1.57
JFK,2019-01-22,12,16,27,18.12,1.94,1.38,1.82
JFK,2019-01-22,13,25,42,20.73,4.23,1.32,1.47
JFK,2019-01-22,14,26,42,23.86,6.96,1.44,2.18
JFK,2019-01-22,15,37,35,27.0,8.99,1.44,1.96
JFK,2019-01-22,16,29,37,21.9,5.01,2.46,1.63
JFK,2019-01-22,17,30,29,19.84,3.37,5.5,2.42
JFK,2019-01-22,18,30,37,20.57,3.53,4.37,4.96
JFK,2019-01-22,19,43,31,20.69,3.68,2.42,3.44
JFK,2019-01-22,20,26,39,18.08,1.54,8.71,3.12
JFK,2019-01-22,21,25,28,19.92,2.9,3.56,3.53
JFK,2019-01-22,22,16,30,18.5,2.16,2.33,3.61
JFK,2019-01-22,23,17,22,16.44,1.32,2.0,3.02
JFK,2019-01-23,0,13,10,19.71,2.44,2.5,3.53
JFK,2019-01-23,1,7,3,21.29,4.17,0.0,3.85
JFK,2019-01-23,2,0,2,0.0,0.0,2.67,3.47
JFK,2019-01-23,3,1,0,17.0,0.0,0.0,0.0
JFK,2019-01-23,4,0,5,0.0,0.0,0.0,3.85
JFK,2019-01-23,5,9,15,19.6,4.82,16.35,3.97
JFK,2019-01-23,6,16,18,20.81,4.12,27.89,4.13
JFK,2019-01-23,7,41,32,21.73,4.72,5.97,3.33
JFK,2019-01-23,8,52,18,23.73,5.77,3.06,3.09
JFK,2019-01-23,9,35,19,19.59,3.16,4.05,1.4
JFK,2019-01-23,10,21,26,14.57,0.37,4.28,1.0
JFK,2019-01-23,11,31,14,17.47,1.83,4.0,2.42
JFK,2019-01-23,12,20,21,22.21,6.13,3.65,2.53
JFK,2019-01-23,13,25,41,23.65,6.86,3.72,2.34
JFK,2019-01-23,14,25,42,21.52,4.78,5.23,2.02
JFK,2019-01-23,15,37,31,26.92,8.85,5.24,1.99
JFK,2019-01-23,16,31,37,22.66,5.61,4.85,2.56
JFK,2019-01-23,17,32,30,20.24,3.91,4.3,2.68
JFK,2019-01-23,18,32,37,29.52,11.91,3.83,5.44
JFK,2019-01-23,19,45,29,26.89,8.72,5.77,5.05
JFK,2019-01-23,20,27,45,28.92,11.56,6.26,3.81
JFK,2019-01-23,21,27,28,23.07,5.81,5.41,4.24
JFK,2019-01-23,22,20,32,19.57,2.69,5.94,3.17
JFK,2019-01-23,23,18,21,19.8,2.76,4.55,3.32
JFK,2019-01-24,0,11,10,20.78,4.0,7.22,1.8
JFK,2019-01-24,1,4,3,16.25,0.0,0.0,3.35
JFK,2019-01-24,2,2,3,22.0,6.7,4.0,4.2
JFK,2019-01-24,3,3,0,17.0,0.0,13.0,0.0
JFK,2019-01-24,4,1,5,0.0,0.0,2.5,1.43
JFK,2019-01-24,5,9,18,15.67,1.26,15.67,4.19
JFK,2019-01-24,6,17,19,20.67,3.96,19.7,4.05
JFK,2019-01-24,7,43,35,31.05,13.98,27.15,3.91
JFK,2019-01-24,8,53,19,54.07,35.29,16.14,5.17
JFK,2019-01-24,9,35,19,58.06,40.31,15.11,5.16
JFK,2019-01-24,10,23,24,45.33,28.18,17.16,3.04
JFK,2019-01-24,11,33,16,34.88,16.86,8.06,3.82
JFK,2019-01-24,12,17,27,22.33,4.95,18.08,3.8
JFK,2019-01-24,13,28,43,27.19,10.57,5.21,3.09
JFK,2019-01-24,14,26,42,28.05,11.13,2.82,2.61
JFK,2019-01-24,15,37,34,28.81,10.95,5.84,1.69
JFK,2019-01-24,16,32,41,31.62,13.61,2.82,2.15
JFK,2019-01-24,17,33,31,39.94,21.69,2.31,1.92
JFK,2019-01-24,18,37,38,44.13,25.81,4.0,2.09
JFK,2019-01-24,19,47,30,41.91,23.19,2.57,3.13
JFK,2019-01-24,20,28,44,42.31,24.27,5.23,2.78
JFK,2019-01-24,21,30,28,35.07,17.61,3.0,3.11
JFK,2019-01-24,22,19,34,40.55,22.88,4.06,3.44
JFK,2019-01-24,23,18,19,29.4,12.89,2.5,6.41
JFK,2019-01-25,0,12,10,20.9,3.7,2.8,5.22
JFK,2019-01-25,1,5,4,15.4,0.48,0.0,2.33
JFK,2019-01-25,2,1,2,12.0,0.0,3.67,3.03
JFK,2019-01-25,3,1,0,0.0,0.0,0.0,0.0
JFK,2019-01-25,4,0,4,0.0,0.0,0.5,0.17
JFK,2019-01-25,5,9,19,19.56,3.81,15.45,1.34
JFK,2019-01-25,6,17,20,17.72,1.45,24.0,0.47
JFK,2019-01-25,7,43,33,22.91,6.4,2.69,4.91
JFK,2019-01-25,8,52,19,32.19,14.09,5.23,3.22
JFK,2019-01-25,9,37,19,27.92,10.42,3.37,1.72
JFK,2019-01-25,10,20,26,24.32,7.81,3.32,1.35
JFK,2019-01-25,11,34,15,35.51,17.68,2.81,1.67
JFK,2019-01-25,12,21,27,29.68,11.98,3.19,1.64
JFK,2019-01-25,13,27,43,27.42,9.73,3.38,1.33
JFK,2019-01-25,14,26,43,28.3,11.11,3.07,1.66
JFK,2019-01-25,15,37,33,33.16,15.29,2.91,3.67
JFK,2019-01-25,16,32,40,35.45,17.56,3.85,1.71
JFK,2019-01-25,17,34,33,30.45,12.96,5.35,2.74
JFK,2019-01-25,18,37,39,30.85,13.64,8.0,3.46
JFK,2019-01-25,19,46,28,28.53,10.89,6.81,5.26
JFK,2019-01-25,20,29,47,28.93,11.53,7.88,4.89
JFK,2019-01-25,21,27,28,19.91,2.88,5.39,3.8
JFK,2019-01-25,22,25,32,19.44,3.11,7.33,5.32
JFK,2019-01-25,23,17,21,18.27,2.53,2.78,3.08
JFK,2019-01-26,0,10,4,21.56,4.09,3.7,2.81
JFK,2019-01-26,1,5,2,14.5,0.0,0.5,3.0
JFK,2019-01-26,2,2,3,15.33,0.47,0.0,1.85
JFK,2019-01-26,3,2,0,15.0,0.0,0.0,0.0
JFK,2019-01-26,4,0,5,0.0,0.0,0.0,1.5
JFK,2019-01-26,5,6,14,16.33,1.67,32.76,1.92
JFK,2019-01-26,6,13,18,15.69,0.42,15.5,2.97
JFK,2019-01-26,7,36,27,19.86,3.32,5.59,3.03
JFK,2019-01-26,8,50,14,25.4,6.62,3.76,5.54
JFK,2019-01-26,9,38,18,18.4,1.75,4.94,2.68
JFK,2019-01-26,10,26,22,17.08,1.92,5.18,2.2
JFK,2019-01-26,11,27,11,22.97,5.18,4.33,2.69
JFK,2019-01-26,12,17,23,17.67,1.36,3.45,2.15
JFK,2019-01-26,13,21,39,19.05,2.27,2.37,0.98
JFK,2019-01-26,14,23,42,19.23,3.1,2.27,1.09
JFK,2019-01-26,15,36,32,19.89,2.97,2.43,0.69
JFK,2019-01-26,16,28,32,19.71,3.04,2.8,0.92
JFK,2019-01-26,17,25,35,19.24,2.53,4.39,0.99
JFK,2019-01-26,18,28,40,25.16,7.09,5.3,4.1
JFK,2019-01-26,19,41,28,29.6,10.94,2.15,2.77
JFK,2019-01-26,20,23,39,24.78,7.57,2.31,2.52
JFK,2019-01-26,21,25,22,24.87,8.17,1.95,1.65
JFK,2019-01-26,22,17,29,20.38,3.44,1.87,2.55
JFK,2019-01-26,23,16,18,21.14,3.89,4.2,2.55
JFK,2019-01-27,0,13,11,22.73,5.4,2.0,3.42
JFK,2019-01-27,1,5,3,21.5,4.13,2.25,6.77
JFK,2019-01-27,2,2,2,17.0,0.0,1.33,3.37
JFK,2019-01-27,3,2,0,14.0,0.0,0.0,0.0
JFK,2019-01-27,4,0,4,28.0,10.4,0.5,2.13
JFK,2019-01-27,5,9,18,23.78,7.47,31.47,0.67
JFK,2019-01-27,6,15,21,26.67,9.83,15.0,2.29
JFK,2019-01-27,7,40,35,26.1,9.34,9.11,5.3
JFK,2019-01-27,8,50,17,28.58,9.98,0.21,2.91
JFK,2019-01-27,9,33,16,22.12,5.17,2.65,1.83
JFK,2019-01-27,10,23,25,19.5,3.09,2.44,1.07
JFK,2019-01-27,11,36,13,19.59,2.97,2.2,0.83
JFK,2019-01-27,12,18,29,19.06,3.35,3.46,2.01
JFK,2019-01-27,13,29,42,29.43,12.46,4.56,1.88
JFK,2019-01-27,14,26,42,32.32,14.85,10.52,4.04
JFK,2019-01-27,15,37,35,30.16,11.96,9.03,3.15
JFK,2019-01-27,16,32,39,33.25,15.23,7.21,3.09
JFK,2019-01-27,17,33,32,22.97,5.45,7.68,3.85
JFK,2019-01-27,18,36,39,28.15,10.46,6.21,5.96
JFK,2019-01-27,19,47,28,29.45,11.43,5.19,5.87
JFK,2019-01-27,20,30,47,28.94,11.39,17.07,5.51
JFK,2019-01-27,21,26,28,20.8,4.16,9.81,4.32
JFK,2019-01-27,22,22,33,21.16,4.19,3.09,3.94
JFK,2019-01-27,23,18,19,17.24,1.27,4.32,2.85
JFK,2019-01-28,0,12,9,20.6,3.36,4.54,3.14
JFK,2019-01-28,1,5,4,15.6,0.0,0.0,4.35
JFK,2019-01-28,2,1,2,17.0,0.0,3.5,5.7
JFK,2019-01-28,3,2,0,17.0,0.0,0.0,1.7
JFK,2019-01-28,4,1,5,0.0,0.0,0.0,1.23
JFK,2019-01-28,5,8,16,16.89,1.38,30.28,2.0
JFK,2019-01-28,6,16,18,17.75,1.35,26.75,5.85
JFK,2019-01-28,7,42,33,21.74,5.15,7.94,4.25
JFK,2019-01-28,8,52,20,23.23,5.28,1.21,2.5
JFK,2019-01-28,9,35,22,17.11,1.57,6.3,3.96
JFK,2019-01-28,10,23,25,18.52,2.26,3.19,2.07
JFK,2019-01-28,11,36,15,18.74,2.5,2.07,2.89
JFK,2019-01-28,12,21,26,17.37,1.27,2.24,2.18
JFK,2019-01-28,13,27,42,27.22,9.68,2.53,3.11
JFK,2019-01-28,14,26,41,21.63,4.74,2.42,4.09
JFK,2019-01-28,15,37,35,25.44,7.37,2.21,2.4
JFK,2019-01-28,16,31,40,24.13,6.67,2.82,3.52
JFK,2019-01-28,17,33,31,19.52,2.55,2.12,2.65
JFK,2019-01-28,18,36,38,22.91,6.12,3.95,5.53
JFK,2019-01-28,19,45,27,23.26,5.9,1.91,5.03
JFK,2019-01-28,20,28,45,20.93,4.15,1.23,4.93
JFK,2019-01-28,21,29,28,20.67,2.98,0.96,2.28
JFK,2019-01-28,22,21,31,23.95,6.67,1.16,3.09
JFK,2019-01-28,23,18,21,23.95,6.6,0.68,3.53
JFK,2019-01-29,0,10,10,19.89,2.56,1.0,3.21
JFK,2019-01-29,1,6,2,22.0,4.6,0.0,1.5
JFK,2019-01-29,2,2,2,17.0,0.0,2.0,6.47
JFK,2019-01-29,3,2,0,11.0,0.0,0.0,0.0
JFK,2019-01-29,4,0,4,0.0,0.0,0.0,1.23
JFK,2019-01-29,5,9,17,16.56,0.87,13.55,2.08
JFK,2019-01-29,6,15,19,18.4,2.62,13.76,2.95
JFK,2019-01-29,7,42,33,21.84,5.21,7.17,5.07
JFK,2019-01-29,8,51,16,21.25,3.64,5.15,6.23
JFK,2019-01-29,9,37,19,19.19,2.58,1.25,2.96
JFK,2019-01-29,10,22,25,20.05,3.5,1.96,1.12
JFK,2019-01-29,11,28,13,20.93,4.31,4.92,2.05
JFK,2019-01-29,12,16,27,18.12,2.05,0.58,1.03
JFK,2019-01-29,13,25,43,19.2,2.61,1.84,1.41
JFK,2019-01-29,14,26,41,22.04,5.44,2.1,1.28
JFK,2019-01-29,15,37,35,27.8,10.03,4.63,2.38
JFK,2019-01-29,16,29,36,30.81,13.09,5.42,2.76
JFK,2019-01-29,17,31,30,28.81,10.74,5.29,1.98
JFK,2019-01-29,18,29,37,28.22,10.45,4.74,4.15
JFK,2019-01-29,19,43,29,33.98,15.29,9.29,4.6
JFK,2019-01-29,20,27,41,32.15,14.33,11.95,4.24
JFK,2019-01-29,21,25,28,23.95,6.79,8.73,3.05
JFK,2019-01-29,22,15,30,20.06,3.22,0.8,2.73
JFK,2019-01-29,23,17,21,18.47,2.17,0.55,2.4
JFK,2019-01-30,0,13,10,21.23,3.86,0.89,0.86
JFK,2019-01-30,1,6,3,20.14,3.03,1.67,4.47
JFK,2019-01-30,2,0,2,0.0,0.0,0.0,0.35
JFK,2019-01-30,3,1,0,17.0,0.0,0.0,0.0
JFK,2019-01-30,4,0,5,0.0,0.0,0.2,0.82
JFK,2019-01-30,5,9,15,23.22,7.13,13.29,5.7
JFK,2019-01-30,6,16,18,28.0,11.16,29.95,4.1
JFK,2019-01-30,7,41,32,25.24,8.27,10.29,6.21
JFK,2019-01-30,8,51,18,37.98,19.69,1.82,5.16
JFK,2019-01-30,9,36,19,35.32,17.39,2.12,4.44
JFK,2019-01-30,10,20,26,21.06,5.08,0.67,2.05
JFK,2019-01-30,11,31,14,20.2,3.43,3.64,2.61
JFK,2019-01-30,12,20,24,17.56,1.82,0.62,2.08
JFK,2019-01-30,13,26,41,20.87,3.93,1.61,0.9
JFK,2019-01-30,14,26,42,37.0,19.99,3.15,1.62
JFK,2019-01-30,15,37,31,55.17,37.05,25.07,3.47
JFK,2019-01-30,16,31,38,71.52,53.56,52.31,5.62
JFK,2019-01-30,17,32,30,52.25,34.06,37.14,8.14
JFK,2019-01-30,18,34,37,48.94,30.63,17.13,6.35
JFK,2019-01-30,19,44,28,41.66,23.01,7.8,6.85
JFK,2019-01-30,20,27,46,44.48,26.51,8.47,8.93
JFK,2019-01-30,21,28,27,34.84,17.77,4.04,9.91
JFK,2019-01-30,22,19,32,25.28,7.96,2.58,6.63
JFK,2019-01-30,23,17,21,22.56,5.66,1.6,9.78
JFK,2019-01-31,0,11,10,24.45,6.91,1.0,6.42
JFK,2019-01-31,1,4,3,24.25,6.8,0.0,8.85
JFK,2019-01-31,2,2,3,17.67,3.27,3.8,3.7
JFK,2019-01-31,3,3,0,19.0,1.7,0.0,0.0
JFK,2019-01-31,4,1,5,0.0,0.0,0.8,1.82
JFK,2019-01-31,5,9,18,18.44,2.71,14.89,7.57
JFK,2019-01-31,6,17,20,21.0,4.2,15.16,3.28
JFK,2019-01-31,7,43,35,27.19,10.32,9.0,6.66
JFK,2019-01-31,8,52,19,35.34,16.6,2.5,5.13
JFK,2019-01-31,9,36,19,31.49,13.66,1.82,3.64
JFK,2019-01-31,10,23,24,21.91,5.74,3.23,2.28
JFK,2019-01-31,11,33,16,21.5,4.16,0.47,1.45
JFK,2019-01-31,12,17,27,16.2,1.17,11.46,2.73
JFK,2019-01-31,13,28,44,28.74,11.3,2.68,2.32
JFK,2019-01-31,14,26,41,24.74,7.92,3.42,3.54
JFK,2019-01-31,15,37,33,29.64,11.39,5.58,1.94
JFK,2019-01-31,16,32,41,21.61,4.72,9.43,3.27
JFK,2019-01-31,17,33,32,22.66,5.63,6.61,3.68
JFK,2019-01-31,18,37,38,22.59,5.52,12.15,8.11
JFK,2019-01-31,19,48,29,22.86,5.13,3.75,11.56
JFK,2019-01-31,20,29,45,23.54,6.03,6.64,7.52
JFK,2019-01-31,21,28,29,26.3,8.99,5.96,5.9
JFK,2019-01-31,22,19,32,23.75,6.67,2.69,6.5
JFK,2019-01-31,23,19,19,22.41,5.16,1.61,3.59
JFK,2019-02-01,0,10,10,21.7,4.38,1.2,4.54
JFK,2019-02-01,1,5,4,20.6,3.24,0.0,5.57
JFK,2019-02-01,2,1,2,12.0,0.0,2.33,6.37
JFK,2019-02-01,3,1,0,17.0,1.7,0.0,0.0
JFK,2019-02-01,4,0,4,0.0,0.0,0.0,3.22
JFK,2019-02-01,5,9,18,20.11,3.87,11.45,2.65
JFK,2019-02-01,6,17,20,18.56,2.06,25.59,2.45
JFK,2019-02-01,7,43,33,23.2,6.58,8.85,6.25
JFK,2019-02-01,8,52,19,27.81,9.61,0.21,4.28
JFK,2019-02-01,9,37,19,19.41,2.86,1.21,1.94
JFK,2019-02-01,10,22,26,19.37,3.16,3.16,2.56
JFK,2019-02-01,11,34,15,22.33,5.24,1.93,2.86
JFK,2019-02-01,12,20,28,19.0,3.19,1.48,2.15
JFK,2019-02-01,13,27,44,21.65,4.47,0.95,1.71
JFK,2019-02-01,14,27,44,20.25,4.21,3.12,1.52
JFK,2019-02-01,15,37,33,24.61,7.33,2.13,2.61
JFK,2019-02-01,16,31,39,19.52,2.82,4.32,2.3
JFK,2019-02-01,17,34,33,20.74,3.78,7.73,3.18
JFK,2019-02-01,18,37,39,22.97,5.34,4.65,5.34
JFK,2019-02-01,19,47,27,22.82,5.44,3.04,6.5
JFK,2019-02-01,20,29,46,18.57,1.82,6.19,4.64
JFK,2019-02-01,21,28,27,20.88,3.83,4.11,4.3
JFK,2019-02-01,22,23,32,23.65,6.25,5.68,5.73
JFK,2019-02-01,23,16,20,18.06,1.74,1.68,3.73
JFK,2019-02-02,0,10,4,21.1,4.04,1.9,4.39
JFK,2019-02-02,1,5,2,15.2,0.0,0.0,4.0
JFK,2019-02-02,2,1,3,17.0,0.0,3.0,3.2
JFK,2019-02-02,3,2,0,19.0,0.0,0.0,0.0
JFK,2019-02-02,4,0,5,16.0,0.0,0.0,4.23
JFK,2019-02-02,5,6,14,18.0,2.48,15.5,2.39
JFK,2019-02-02,6,13,18,16.08,0.65,12.29,4.15
JFK,2019-02-02,7,36,27,22.21,5.47,1.53,2.64
JFK,2019-02-02,8,49,14,32.29,13.6,0.43,4.29
JFK,2019-02-02,9,33,17,28.68,11.37,0.88,3.74
JFK,2019-02-02,10,26,22,17.4,1.86,0.64,3.65
JFK,2019-02-02,11,22,11,15.59,0.45,2.69,2.62
JFK,2019-02-02,12,17,23,20.65,4.63,2.96,1.58
JFK,2019-02-02,13,21,38,28.05,10.33,1.87,2.23
JFK,2019-02-02,14,24,39,21.27,4.43,1.4,2.97
JFK,2019-02-02,15,33,31,22.88,5.17,1.79,2.08
JFK,2019-02-02,16,27,31,20.0,3.01,1.79,1.33
JFK,2019-02-02,17,24,34,23.17,6.2,3.67,2.0
JFK,2019-02-02,18,28,38,25.5,7.38,1.7,3.36
JFK,2019-02-02,19,43,29,28.88,10.42,1.17,4.42
JFK,2019-02-02,20,21,34,27.41,9.59,2.0,3.72
JFK,2019-02-02,21,23,21,19.64,2.6,1.95,3.3
JFK,2019-02-02,22,17,27,16.79,1.11,2.69,3.99
JFK,2019-02-02,23,16,17,20.71,4.15,3.17,5.87
JFK,2019-02-03,0,13,8,20.6,3.24,1.25,3.67
JFK,2019-02-03,1,5,3,20.4,3.36,0.0,1.85
JFK,2019-02-03,2,2,2,11.0,0.0,0.0,4.7
JFK,2019-02-03,3,2,0,13.0,0.0,0.0,0.0
JFK,2019-02-03,4,0,4,0.0,0.0,5.0,1.62
JFK,2019-02-03,5,8,17,18.11,2.27,29.81,1.14
JFK,2019-02-03,6,15,19,21.33,4.74,14.2,1.89
JFK,2019-02-03,7,38,35,23.98,7.16,1.76,2.98
JFK,2019-02-03,8,48,18,32.71,14.52,1.23,5.82
JFK,2019-02-03,9,31,18,24.33,7.26,2.67,3.72
JFK,2019-02-03,10,23,23,19.76,3.07,2.63,1.36
JFK,2019-02-03,11,31,13,23.29,6.24,1.6,2.42
JFK,2019-02-03,12,16,26,21.4,4.35,1.75,2.74
JFK,2019-02-03,13,26,41,19.62,2.79,0.72,0.78
JFK,2019-02-03,14,23,37,19.38,3.14,1.28,1.04
JFK,2019-02-03,15,33,32,20.97,3.89,1.52,1.01
JFK,2019-02-03,16,28,36,23.07,5.76,1.95,2.02
JFK,2019-02-03,17,28,30,18.36,1.47,1.59,1.84
JFK,2019-02-03,18,37,38,23.08,5.39,1.64,4.51
JFK,2019-02-03,19,46,29,29.86,11.55,2.1,3.02
JFK,2019-02-03,20,30,39,25.83,8.21,0.87,2.11
JFK,2019-02-03,21,22,27,21.0,4.27,1.12,1.88
JFK,2019-02-03,22,21,28,22.5,6.09,2.11,3.79
JFK,2019-02-03,23,18,19,25.0,8.02,4.6,3.41
JFK,2019-02-04,0,11,9,20.11,2.98,7.33,5.2
JFK,2019-02-04,1,5,4,18.0,1.38,0.0,6.9
JFK,2019-02-04,2,1,2,23.5,8.7,2.33,2.37
JFK,2019-02-04,3,2,0,12.0,0.0,1.0,0.7
JFK,2019-02-04,4,1,4,0.0,0.0,0.0,2.57
JFK,2019-02-04,5,8,16,17.0,1.61,22.0,3.46
JFK,2019-02-04,6,16,20,21.38,4.68,31.37,2.05
JFK,2019-02-04,7,42,32,25.07,8.24,1.26,2.94
JFK,2019-02-04,8,52,20,27.43,9.03,1.57,4.88
JFK,2019-02-04,9,35,21,18.0,1.85,3.35,2.2
JFK,2019-02-04,10,23,24,20.39,3.86,5.7,0.83
JFK,2019-02-04,11,35,15,25.62,8.96,1.29,0.44
JFK,2019-02-04,12,21,25,20.3,3.58,1.58,1.59
JFK,2019-02-04,13,26,43,19.79,3.01,1.2,1.28
JFK,2019-02-04,14,27,41,18.52,2.82,3.67,1.36
JFK,2019-02-04,15,37,33,20.24,3.03,1.48,0.9
JFK,2019-02-04,16,29,39,20.13,3.38,1.77,1.58
JFK,2019-02-04,17,33,32,21.31,4.37,2.03,0.88
JFK,2019-02-04,18,33,37,29.97,11.79,1.71,4.52
JFK,2019-02-04,19,46,28,27.39,8.89,1.79,3.51
JFK,2019-02-04,20,29,45,27.75,9.89,3.25,3.57
JFK,2019-02-04,21,29,27,22.18,5.01,0.89,2.84
JFK,2019-02-04,22,21,30,24.33,7.07,2.77,1.68
JFK,2019-02-04,23,17,20,26.74,9.27,1.47,4.26
JFK,2019-02-05,0,9,10,19.13,1.9,1.22,1.19
JFK,2019-02-05,1,5,2,18.2,0.84,0.0,2.57
