"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","AWND","CDSD","CLDD","DSNW","HDSD","HTDD","DYTS","DYHF","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"72219013874","2024-08-17T04:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.00","68","72","","","","","87","FEW:02 70 FEW:02 200 FEW:02 250","29.97","28.90","10.00","69","220","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11208/17/24 04:52:02 METAR KATL 170952Z 22006KT 10SM FEW070 FEW200 FEW250 22/20 A3000 RMK AO2 SLP148 T02220200 (DB)","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T05:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.01","68","72","","","","","87","FEW:02 70 FEW:02 200 FEW:02 250","29.98","28.91","10.00","69","220","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11208/17/24 05:52:02 METAR KATL 171052Z 22007KT 10SM FEW070 FEW200 FEW250 22/20 A3001 RMK AO2 SLP152 T02220200 (DB)","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T06:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.03","69","73","","","-0.02","3","87","SCT:04 60 SCT:04 70 SCT:04 200","29.99","28.93","10.00","70","240","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14508/17/24 06:52:02 METAR KATL 171152Z 24005KT 10SM SCT060TCU SCT070 SCT200 23/21 A3003 RMK AO2 SLP156 TCU E 70039 T02280206 10228 20217 53008 (DB)","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T07:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","69","73","","","-0.02","3","87","57","29.99","28.92","9.94","70","240","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672219 32766 42405 10228 20206 39795 40156 53008 91152 333 10328 20217 70099 555 91712=","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T07:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.03","71","77","","","","","82","FEW:02 60 FEW:02 80 FEW:02 250","29.99","28.93","10.00","73","280","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11208/17/24 07:52:02 METAR KATL 171252Z 28005KT 10SM FEW060 FEW080 FEW250 25/22 A3003 RMK AO2 SLP157 T02500217 (DB)","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T08:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.04","72","80","","","","","76","FEW:02 110 FEW:02 250","30.01","28.94","10.00","74","260","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET10608/17/24 08:52:02 METAR KATL 171352Z 26008KT 10SM FEW110 FEW250 27/22 A3004 RMK AO2 SLP161 T02670222 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T09:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.03","73","84","","","-0.01","0","70","FEW:02 140 FEW:02 250","30.00","28.93","10.00","76","270","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11208/17/24 09:52:02 METAR KATL 171452Z 27009KT 10SM FEW140 FEW250 29/23 A3003 RMK AO2 SLP160 T02890228 50003 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T10:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","73","84","","","0.01","9","70","","30.00","28.92","9.94","76","270","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN06472219 32966 22709 10289 20228 39795 40160 50003 91452 555 91715=","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T10:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.04","75","86","","","","","70","FEW:02 22 FEW:02 140 FEW:02 250","30.01","28.94","10.00","78","260","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET11308/17/24 10:52:02 METAR KATL 171552Z 26009KT 10SM FEW022 FEW140 FEW250 30/24 A3004 RMK AO2 SLP161 T03000239 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T11:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.03","76","90","","","","","63","SCT:04 30 SCT:04 140 SCT:04 250","29.99","28.93","10.00","80","320","16","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13008/17/24 11:52:02 METAR KATL 171652Z 32008G14KT 10SM SCT030 SCT140 SCT250 32/24 A3003 RMK AO2 SLP156 TCU DSNT S-SW T03220244 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T12:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.01","75","91","","","+0.02","8","59","SCT:04 33 SCT:04 140 SCT:04 200","29.97","28.91","10.00","79","270","18","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET16208/17/24 12:52:02 METAR KATL 171752Z 27007G16KT 10SM SCT033 SCT140 SCT200 33/24 A3001 RMK AO2 SLP149 TCU DSNT SE-SW MDT CU ALQDS T03280239 10328 20233 58008 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T13:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","75","91","","","+0.02","8","59","26","29.97","28.90","9.94","79","270","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672219 32566 62707 10328 20239 39788 40149 58008 91752 333 10328 20233 91016 555 91718=","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T13:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","29.98","74","92","","","","","56","SCT:04 46 SCT:04 200 SCT:04 250","29.94","28.88","10.00","79","260","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET13708/17/24 13:52:02 METAR KATL 171852Z 26007KT 10SM SCT046 SCT200 SCT250 33/23 A2998 RMK AO2 SLP139 CB DSNT SE MDT CU ALQDS T03330233 (KAF)","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T14:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","29.93","72","93","","","","","50","SCT:04 45 SCT:04 200 BKN:07 250","29.90","28.84","10.00","78","VRB","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14408/17/24 14:52:02 METAR KATL 171952Z VRB06KT 10SM SCT045 SCT200 BKN250 34/22 A2993 RMK AO2 SLP124 CB DSNT NE SE-S MDT CU ALQDS T03390222 $ (MWS)","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T15:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","29.90","71","94","0.00","","","","48","FEW:02 50 FEW:02 200 SCT:04 250","29.86","28.81","10.00","78","240","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14108/17/24 15:52:02 METAR KATL 172052Z 24005KT 10SM FEW050 FEW200 SCT250 34/22 A2990 RMK AO2 SLP113 CB DSNT SE S MDT CU ALQDS T03440217 $ (MWS)","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T16:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","71","94","","","","","48","57","29.86","28.80","9.94","78","240","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN05872219 32766 42405 10344 20217 39752 40113 92052 555 91721=","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T16:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","29.91","70","94","0.00","","","","46","FEW:02 50 FEW:02 200 SCT:04 250","29.87","28.82","10.00","77","VRB","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14908/17/24 16:52:02 METAR KATL 172152Z VRB06KT 10SM FEW050TCU FEW200 SCT250 34/21 A2991 RMK AO2 SLP116 CB DSNT NW-N TCU N-E MDT CU SE T03440211 $ (MWS)","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T17:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","29.92","70","92","0.00","","","","49","FEW:02 50 SCT:04 90 SCT:04 200","29.88","28.82","10.00","77","260","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET16908/17/24 17:52:02 METAR KATL 172252Z 26006KT 10SM FEW050 SCT090 SCT200 33/21 A2992 RMK AO2 SLP120 OCNL LTGICCG DSNT NW-NE CB DSNT S NW-NE TCU DSNT S-SW T03330211 $ (MWS)","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T18:04:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","29.95","69","91","","","","","49","FEW:02 50 BKN:07 85 BKN:07 200","","28.85","10.00","76","330","32","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET19208/17/24 18:04:02 SPECI KATL 172304Z 33017G28KT 10SM FEW050 BKN085 BKN200 33/21 A2995 RMK AO2 PK WND 33028/2304 PRESRR OCNL LTGICCG DSNT S NW-NE CB DSNT S NW-NE TCU DSNT S-SW T03280206 $ (MWS)","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T18:18:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","29.96","66","82","","","","","58","SCT:04 55 BKN:07 80","","28.87","10.00","71","360","34","24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET19008/17/24 18:18:02 SPECI KATL 172318Z 36021G30KT 10SM SCT055TCU BKN080 BKN 28/19 A2996 RMK AO2 PK WND 34035/2305 WSHFT 2303 OCNL LTGICCG DSNT NE SE CB DSNT NE SE W TCU E-S-W T02780189 $ (MWS)","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T18:24:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","29.96","66","81","","|TS |","","","61","SCT:04 55 SCT:04 80","","28.87","10.00","71","360","38","29","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET21108/17/24 18:24:02 SPECI KATL 172324Z 36025G33KT 10SM TS SCT055CB SCT080 BKN2 27/19 A2996 RMK AO2 PK WND 34035/2305 WSHFT 2303 TSB24 OCNL LTGCGIC NW DSNT NE TS NW MOV E CB DSNT NE SE W TCU E-S-W T02720189 $ (MWS)","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T18:50:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","6","29.94","66","81","","","","","62","FEW:02 55 SCT:04 80","","28.84","10.00","71","010","25","18","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET20208/17/24 18:50:02 SPECI KATL 172350Z 01016G22KT 10SM FEW055TCU SCT080 BKN 27/19 A2994 RMK AO2 PK WND 34035/2305 WSHFT 2303 TSB24E50 FRQ LTGCGIC DSNT NE-E SW-W TS DSIPTD CB DSNT NE-E SE SW-W $ FIBI (MWS)","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T18:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","29.93","66","79","0.00","","-0.03","3","65","FEW:02 55 SCT:04 80","29.91","28.84","10.00","70","020","25","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET23508/17/24 18:52:02 METAR KATL 172352Z 02014G22KT 10SM FEW055TCU SCT080 BKN 26/19 A2993 RMK AO2 PK WND 34035/2305 WSHFT 2303 TSB24E50 SLP127 FRQ LTGCGIC DSNT NE-E SW-W TS DSIPTD CB DSNT NE-E SE SW-W TCU SE-S T02610189 10350 20261 53010 $","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T19:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","66","79","","","-0.03","3","65","57","29.91","28.83","9.94","70","020","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN08672219 32766 60214 10261 20189 39762 40127 53010 92352 333 10350 20217 91022 555 91800=","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T19:14:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","29.94","66","79","","|TS |","","","65","FEW:02 50 SCT:04 100","","28.84","10.00","70","010","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET17008/17/24 19:14:01 SPECI KATL 180014Z 01007KT 10SM TS FEW050CB SCT100 BKN1 26/19 A2994 RMK AO2 TSB14 FRQ LTGCGICCC VC S-SW DSNT SE TS VC S-SW MOV SE CB DSNT SE T02610189 $","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T19:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.01","70","75","0.05","TS:7 -RA:02 |RA TS TS |RA","","","84","FEW:02 65 BKN:07 110 OVC:08 150","29.98","28.91","7.00","72","210","","10","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET18408/17/24 19:52:01 METAR KATL 180052Z 21009KT 7SM -TSRA FEW065CB BKN110 OVC150 24/21 A3001 RMK AO2 RAB19 TSB14 PRESRR SLP151 CONS LTGCCICCG VC SE-SW TS VC SE-SW MOV SE P0005 T02390211 $","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T20:10:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","30.03","71","75","0.03","TS:7 RA:02 BR:1 |RA TS |RA","","","88","BKN:07 18 OVC:08 110","","28.93","6.00","72","170","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET15608/17/24 20:10:01 SPECI KATL 180110Z 17008KT 6SM TSRA BR BKN018CB OVC110 24/22 A3003 RMK AO2 PRESRR FRQ LTGICCCCG VC SE-S TS VC SE-S MOV E P0003 T02390217 $","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T20:25:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","30.01","70","73","0.03","|TS |RA","","","90","FEW:02 8 SCT:04 15","","28.91","9.00","71","150","","9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET14808/17/24 20:25:02 SPECI KATL 180125Z 15008KT 9SM -TSRA FEW008 SCT015CB BKN1 23/21 A3001 RMK AO2 FRQ LTGICCCCG VC SE TS VC SE MOV E P0003 T02280211 $","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T20:38:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-16","7","30.01","70","73","0.03","|RA |RA","","","90","FEW:02 7 FEW:02 15 BKN:07 140","","28.91","9.00","71","160","","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET16508/17/24 20:38:01 SPECI KATL 180138Z 16007KT 9SM -RA FEW007 FEW015 BKN140 23/21 A3001 RMK AO2 TSE38 OCNL LTGICCC DSNT SE TS MOVD SE CB DSNT SE SW-W P0003 T02280211 $","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T20:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.02","70","73","0.05","-RA:02 |RA |RA","","","90","FEW:02 7 BKN:07 120 OVC:08 200","29.99","28.92","8.00","71","140","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET17008/17/24 20:52:01 METAR KATL 180152Z 14005KT 8SM -RA FEW007 BKN120 OVC200 23/21 A3002 RMK AO2 TSE38 SLP156 OCNL LTGICCC DSNT SE TS MOVD SE CB DSNT SE SW P0004 T02280211 $","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T21:52:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-15","7","30.00","70","73","0.01","|RA |RA","-0.06","0","90","FEW:02 8 BKN:07 100 BKN:07 140","29.96","28.90","10.00","71","180","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET15308/17/24 21:52:02 METAR KATL 180252Z 18005KT 10SM -RA FEW008 BKN100 BKN140 23/21 A3000 RMK AO2 RAE20B51 SLP147 PCPN VRY LGT P0002 60011 T02280211 50021 $","","","","","","","","","","2007-03-27"
"72219013874","2024-08-17T22:00:00","33.62972","-84.44224","308.2","ATLANTA HARTSFIELD JACKSON INTERNATIONAL AIRPORT, GA US","FM-12","4","","70","73","","||RA","0.06","9","90","8","29.96","28.90","9.94","71","180","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07672219 11366 81805 10228 20211 39785 40147 50021 60037 761// 90252 555 91803=","","","","","","","","","","2007-03-27"
