airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,DATE
JFK,2019-11-01,7,30,26,2019-11-01 07:00:00
JFK,2019-11-01,8,46,19,2019-11-01 08:00:00
JFK,2019-11-01,9,30,18,2019-11-01 09:00:00
JFK,2019-11-01,10,16,19,2019-11-01 10:00:00
JFK,2019-11-01,11,29,17,2019-11-01 11:00:00
JFK,2019-11-01,12,20,24,2019-11-01 12:00:00
JFK,2019-11-01,13,22,32,2019-11-01 13:00:00
JFK,2019-11-01,14,25,36,2019-11-01 14:00:00
JFK,2019-11-01,15,25,32,2019-11-01 15:00:00
JFK,2019-11-01,16,24,34,2019-11-01 16:00:00
JFK,2019-11-01,17,26,30,2019-11-01 17:00:00
JFK,2019-11-01,18,34,35,2019-11-01 18:00:00
JFK,2019-11-01,19,40,24,2019-11-01 19:00:00
JFK,2019-11-01,20,25,35,2019-11-01 20:00:00
JFK,2019-11-01,21,34,27,2019-11-01 21:00:00
JFK,2019-11-01,22,21,30,2019-11-01 22:00:00
JFK,2019-11-01,23,25,24,2019-11-01 23:00:00
JFK,2019-11-02,0,10,12,2019-11-02 00:00:00
JFK,2019-11-02,1,9,3,2019-11-02 01:00:00
JFK,2019-11-02,2,4,2,2019-11-02 02:00:00
JFK,2019-11-02,3,3,4,2019-11-02 03:00:00
JFK,2019-11-02,4,1,6,2019-11-02 04:00:00
JFK,2019-11-02,5,8,16,2019-11-02 05:00:00
JFK,2019-11-02,6,15,17,2019-11-02 06:00:00
JFK,2019-11-02,7,27,21,2019-11-02 07:00:00
JFK,2019-11-02,8,47,18,2019-11-02 08:00:00
JFK,2019-11-02,9,36,11,2019-11-02 09:00:00
JFK,2019-11-02,10,14,20,2019-11-02 10:00:00
JFK,2019-11-02,11,27,17,2019-11-02 11:00:00
JFK,2019-11-02,12,22,24,2019-11-02 12:00:00
JFK,2019-11-02,13,20,33,2019-11-02 13:00:00
JFK,2019-11-02,14,25,38,2019-11-02 14:00:00
JFK,2019-11-02,15,26,34,2019-11-02 15:00:00
JFK,2019-11-02,16,29,35,2019-11-02 16:00:00
JFK,2019-11-02,17,20,31,2019-11-02 17:00:00
JFK,2019-11-02,18,34,32,2019-11-02 18:00:00
JFK,2019-11-02,19,39,24,2019-11-02 19:00:00
JFK,2019-11-02,20,24,40,2019-11-02 20:00:00
JFK,2019-11-02,21,28,22,2019-11-02 21:00:00
JFK,2019-11-02,22,19,26,2019-11-02 22:00:00
JFK,2019-11-02,23,24,17,2019-11-02 23:00:00
JFK,2019-11-03,0,7,14,2019-11-03 00:00:00
JFK,2019-11-03,1,13,3,2019-11-03 01:00:00
JFK,2019-11-03,2,2,2,2019-11-03 02:00:00
JFK,2019-11-03,3,2,0,2019-11-03 03:00:00
JFK,2019-11-03,4,0,5,2019-11-03 04:00:00
JFK,2019-11-03,5,10,20,2019-11-03 05:00:00
JFK,2019-11-03,6,16,22,2019-11-03 06:00:00
JFK,2019-11-03,7,33,33,2019-11-03 07:00:00
JFK,2019-11-03,8,47,14,2019-11-03 08:00:00
JFK,2019-11-03,9,32,21,2019-11-03 09:00:00
JFK,2019-11-03,10,19,19,2019-11-03 10:00:00
JFK,2019-11-03,11,30,23,2019-11-03 11:00:00
JFK,2019-11-03,12,24,27,2019-11-03 12:00:00
JFK,2019-11-03,13,25,42,2019-11-03 13:00:00
JFK,2019-11-03,14,28,33,2019-11-03 14:00:00
JFK,2019-11-03,15,29,36,2019-11-03 15:00:00
JFK,2019-11-03,16,29,29,2019-11-03 16:00:00
JFK,2019-11-03,17,33,32,2019-11-03 17:00:00
JFK,2019-11-03,18,38,34,2019-11-03 18:00:00
JFK,2019-11-03,19,41,26,2019-11-03 19:00:00
JFK,2019-11-03,20,25,40,2019-11-03 20:00:00
JFK,2019-11-03,21,39,35,2019-11-03 21:00:00
JFK,2019-11-03,22,21,32,2019-11-03 22:00:00
JFK,2019-11-03,23,21,19,2019-11-03 23:00:00
JFK,2019-11-04,0,12,11,2019-11-04 00:00:00
JFK,2019-11-04,1,3,3,2019-11-04 01:00:00
JFK,2019-11-04,2,3,2,2019-11-04 02:00:00
JFK,2019-11-04,3,1,0,2019-11-04 03:00:00
JFK,2019-11-04,4,1,4,2019-11-04 04:00:00
JFK,2019-11-04,5,13,21,2019-11-04 05:00:00
JFK,2019-11-04,6,16,20,2019-11-04 06:00:00
JFK,2019-11-04,7,35,28,2019-11-04 07:00:00
JFK,2019-11-04,8,53,20,2019-11-04 08:00:00
JFK,2019-11-04,9,35,20,2019-11-04 09:00:00
JFK,2019-11-04,10,18,23,2019-11-04 10:00:00
JFK,2019-11-04,11,32,21,2019-11-04 11:00:00
JFK,2019-11-04,12,23,27,2019-11-04 12:00:00
JFK,2019-11-04,13,25,43,2019-11-04 13:00:00
JFK,2019-11-04,14,29,36,2019-11-04 14:00:00
JFK,2019-11-04,15,29,37,2019-11-04 15:00:00
JFK,2019-11-04,16,31,37,2019-11-04 16:00:00
JFK,2019-11-04,17,36,28,2019-11-04 17:00:00
JFK,2019-11-04,18,39,33,2019-11-04 18:00:00
JFK,2019-11-04,19,38,28,2019-11-04 19:00:00
JFK,2019-11-04,20,29,41,2019-11-04 20:00:00
JFK,2019-11-04,21,29,31,2019-11-04 21:00:00
JFK,2019-11-04,22,24,29,2019-11-04 22:00:00
JFK,2019-11-04,23,18,17,2019-11-04 23:00:00
JFK,2019-11-05,0,9,12,2019-11-05 00:00:00
JFK,2019-11-05,1,4,3,2019-11-05 01:00:00
JFK,2019-11-05,2,1,2,2019-11-05 02:00:00
JFK,2019-11-05,3,1,0,2019-11-05 03:00:00
JFK,2019-11-05,4,0,3,2019-11-05 04:00:00
JFK,2019-11-05,5,10,19,2019-11-05 05:00:00
JFK,2019-11-05,6,17,15,2019-11-05 06:00:00
JFK,2019-11-05,7,36,28,2019-11-05 07:00:00
JFK,2019-11-05,8,50,18,2019-11-05 08:00:00
JFK,2019-11-05,9,29,16,2019-11-05 09:00:00
JFK,2019-11-05,10,18,22,2019-11-05 10:00:00
JFK,2019-11-05,11,25,19,2019-11-05 11:00:00
JFK,2019-11-05,12,21,23,2019-11-05 12:00:00
JFK,2019-11-05,13,23,45,2019-11-05 13:00:00
JFK,2019-11-05,14,26,35,2019-11-05 14:00:00
JFK,2019-11-05,15,24,33,2019-11-05 15:00:00
JFK,2019-11-05,16,31,35,2019-11-05 16:00:00
JFK,2019-11-05,17,30,27,2019-11-05 17:00:00
JFK,2019-11-05,18,36,31,2019-11-05 18:00:00
JFK,2019-11-05,19,36,28,2019-11-05 19:00:00
JFK,2019-11-05,20,27,40,2019-11-05 20:00:00
JFK,2019-11-05,21,28,29,2019-11-05 21:00:00
JFK,2019-11-05,22,21,27,2019-11-05 22:00:00
JFK,2019-11-05,23,17,15,2019-11-05 23:00:00
JFK,2019-11-06,0,11,10,2019-11-06 00:00:00
JFK,2019-11-06,1,3,3,2019-11-06 01:00:00
JFK,2019-11-06,2,2,2,2019-11-06 02:00:00
JFK,2019-11-06,3,1,1,2019-11-06 03:00:00
JFK,2019-11-06,4,1,5,2019-11-06 04:00:00
JFK,2019-11-06,5,11,16,2019-11-06 05:00:00
JFK,2019-11-06,6,17,17,2019-11-06 06:00:00
JFK,2019-11-06,7,34,28,2019-11-06 07:00:00
JFK,2019-11-06,8,52,18,2019-11-06 08:00:00
JFK,2019-11-06,9,31,17,2019-11-06 09:00:00
JFK,2019-11-06,10,15,23,2019-11-06 10:00:00
JFK,2019-11-06,11,27,19,2019-11-06 11:00:00
JFK,2019-11-06,12,21,24,2019-11-06 12:00:00
JFK,2019-11-06,13,24,44,2019-11-06 13:00:00
JFK,2019-11-06,14,29,35,2019-11-06 14:00:00
JFK,2019-11-06,15,27,35,2019-11-06 15:00:00
JFK,2019-11-06,16,32,34,2019-11-06 16:00:00
JFK,2019-11-06,17,30,28,2019-11-06 17:00:00
JFK,2019-11-06,18,36,31,2019-11-06 18:00:00
JFK,2019-11-06,19,37,28,2019-11-06 19:00:00
JFK,2019-11-06,20,29,43,2019-11-06 20:00:00
JFK,2019-11-06,21,30,28,2019-11-06 21:00:00
JFK,2019-11-06,22,22,30,2019-11-06 22:00:00
JFK,2019-11-06,23,18,16,2019-11-06 23:00:00
JFK,2019-11-07,0,10,12,2019-11-07 00:00:00
JFK,2019-11-07,1,1,3,2019-11-07 01:00:00
JFK,2019-11-07,2,3,2,2019-11-07 02:00:00
JFK,2019-11-07,3,1,2,2019-11-07 03:00:00
JFK,2019-11-07,4,1,3,2019-11-07 04:00:00
JFK,2019-11-07,5,11,22,2019-11-07 05:00:00
JFK,2019-11-07,6,17,21,2019-11-07 06:00:00
JFK,2019-11-07,7,36,29,2019-11-07 07:00:00
JFK,2019-11-07,8,52,20,2019-11-07 08:00:00
JFK,2019-11-07,9,35,21,2019-11-07 09:00:00
JFK,2019-11-07,10,19,22,2019-11-07 10:00:00
JFK,2019-11-07,11,30,22,2019-11-07 11:00:00
JFK,2019-11-07,12,22,26,2019-11-07 12:00:00
JFK,2019-11-07,13,27,44,2019-11-07 13:00:00
JFK,2019-11-07,14,31,34,2019-11-07 14:00:00
JFK,2019-11-07,15,29,38,2019-11-07 15:00:00
JFK,2019-11-07,16,32,37,2019-11-07 16:00:00
JFK,2019-11-07,17,34,27,2019-11-07 17:00:00
JFK,2019-11-07,18,40,34,2019-11-07 18:00:00
JFK,2019-11-07,19,40,28,2019-11-07 19:00:00
JFK,2019-11-07,20,31,42,2019-11-07 20:00:00
JFK,2019-11-07,21,33,34,2019-11-07 21:00:00
JFK,2019-11-07,22,24,30,2019-11-07 22:00:00
JFK,2019-11-07,23,19,19,2019-11-07 23:00:00
JFK,2019-11-08,0,12,13,2019-11-08 00:00:00
JFK,2019-11-08,1,4,3,2019-11-08 01:00:00
JFK,2019-11-08,2,2,3,2019-11-08 02:00:00
JFK,2019-11-08,3,1,0,2019-11-08 03:00:00
JFK,2019-11-08,4,0,4,2019-11-08 04:00:00
JFK,2019-11-08,5,10,23,2019-11-08 05:00:00
JFK,2019-11-08,6,17,20,2019-11-08 06:00:00
JFK,2019-11-08,7,36,27,2019-11-08 07:00:00
JFK,2019-11-08,8,52,21,2019-11-08 08:00:00
JFK,2019-11-08,9,34,20,2019-11-08 09:00:00
JFK,2019-11-08,10,18,22,2019-11-08 10:00:00
JFK,2019-11-08,11,30,21,2019-11-08 11:00:00
JFK,2019-11-08,12,21,25,2019-11-08 12:00:00
JFK,2019-11-08,13,27,43,2019-11-08 13:00:00
JFK,2019-11-08,14,30,35,2019-11-08 14:00:00
JFK,2019-11-08,15,27,37,2019-11-08 15:00:00
JFK,2019-11-08,16,33,36,2019-11-08 16:00:00
JFK,2019-11-08,17,32,28,2019-11-08 17:00:00
JFK,2019-11-08,18,39,34,2019-11-08 18:00:00
JFK,2019-11-08,19,40,26,2019-11-08 19:00:00
JFK,2019-11-08,20,30,43,2019-11-08 20:00:00
JFK,2019-11-08,21,32,33,2019-11-08 21:00:00
JFK,2019-11-08,22,24,31,2019-11-08 22:00:00
JFK,2019-11-08,23,20,23,2019-11-08 23:00:00
JFK,2019-11-09,0,11,6,2019-11-09 00:00:00
JFK,2019-11-09,1,3,3,2019-11-09 01:00:00
JFK,2019-11-09,2,3,2,2019-11-09 02:00:00
JFK,2019-11-09,3,2,2,2019-11-09 03:00:00
JFK,2019-11-09,4,1,4,2019-11-09 04:00:00
JFK,2019-11-09,5,8,14,2019-11-09 05:00:00
JFK,2019-11-09,6,14,19,2019-11-09 06:00:00
JFK,2019-11-09,7,32,27,2019-11-09 07:00:00
JFK,2019-11-09,8,51,17,2019-11-09 08:00:00
JFK,2019-11-09,9,38,16,2019-11-09 09:00:00
JFK,2019-11-09,10,17,20,2019-11-09 10:00:00
JFK,2019-11-09,11,28,20,2019-11-09 11:00:00
JFK,2019-11-09,12,22,25,2019-11-09 12:00:00
JFK,2019-11-09,13,21,42,2019-11-09 13:00:00
JFK,2019-11-09,14,26,35,2019-11-09 14:00:00
JFK,2019-11-09,15,28,40,2019-11-09 15:00:00
JFK,2019-11-09,16,31,32,2019-11-09 16:00:00
JFK,2019-11-09,17,26,33,2019-11-09 17:00:00
JFK,2019-11-09,18,35,33,2019-11-09 18:00:00
JFK,2019-11-09,19,40,25,2019-11-09 19:00:00
JFK,2019-11-09,20,22,36,2019-11-09 20:00:00
JFK,2019-11-09,21,27,25,2019-11-09 21:00:00
JFK,2019-11-09,22,18,25,2019-11-09 22:00:00
JFK,2019-11-09,23,19,19,2019-11-09 23:00:00
JFK,2019-11-10,0,11,13,2019-11-10 00:00:00
JFK,2019-11-10,1,3,3,2019-11-10 01:00:00
JFK,2019-11-10,2,3,2,2019-11-10 02:00:00
JFK,2019-11-10,3,3,0,2019-11-10 03:00:00
JFK,2019-11-10,4,0,4,2019-11-10 04:00:00
JFK,2019-11-10,5,9,23,2019-11-10 05:00:00
JFK,2019-11-10,6,17,19,2019-11-10 06:00:00
JFK,2019-11-10,7,34,29,2019-11-10 07:00:00
JFK,2019-11-10,8,49,18,2019-11-10 08:00:00
JFK,2019-11-10,9,32,19,2019-11-10 09:00:00
JFK,2019-11-10,10,20,22,2019-11-10 10:00:00
JFK,2019-11-10,11,31,21,2019-11-10 11:00:00
JFK,2019-11-10,12,22,26,2019-11-10 12:00:00
JFK,2019-11-10,13,26,42,2019-11-10 13:00:00
JFK,2019-11-10,14,30,33,2019-11-10 14:00:00
JFK,2019-11-10,15,27,38,2019-11-10 15:00:00
JFK,2019-11-10,16,31,34,2019-11-10 16:00:00
JFK,2019-11-10,17,33,28,2019-11-10 17:00:00
JFK,2019-11-10,18,40,34,2019-11-10 18:00:00
JFK,2019-11-10,19,41,28,2019-11-10 19:00:00
JFK,2019-11-10,20,30,44,2019-11-10 20:00:00
JFK,2019-11-10,21,32,34,2019-11-10 21:00:00
JFK,2019-11-10,22,24,32,2019-11-10 22:00:00
JFK,2019-11-10,23,21,19,2019-11-10 23:00:00
JFK,2019-11-11,0,11,11,2019-11-11 00:00:00
JFK,2019-11-11,1,3,3,2019-11-11 01:00:00
JFK,2019-11-11,2,4,2,2019-11-11 02:00:00
JFK,2019-11-11,3,1,0,2019-11-11 03:00:00
JFK,2019-11-11,4,1,4,2019-11-11 04:00:00
JFK,2019-11-11,5,11,21,2019-11-11 05:00:00
JFK,2019-11-11,6,16,21,2019-11-11 06:00:00
JFK,2019-11-11,7,35,28,2019-11-11 07:00:00
JFK,2019-11-11,8,53,21,2019-11-11 08:00:00
JFK,2019-11-11,9,36,20,2019-11-11 09:00:00
JFK,2019-11-11,10,18,23,2019-11-11 10:00:00
JFK,2019-11-11,11,32,21,2019-11-11 11:00:00
JFK,2019-11-11,12,22,27,2019-11-11 12:00:00
JFK,2019-11-11,13,26,41,2019-11-11 13:00:00
JFK,2019-11-11,14,30,35,2019-11-11 14:00:00
JFK,2019-11-11,15,28,37,2019-11-11 15:00:00
JFK,2019-11-11,16,32,36,2019-11-11 16:00:00
JFK,2019-11-11,17,34,28,2019-11-11 17:00:00
JFK,2019-11-11,18,39,34,2019-11-11 18:00:00
JFK,2019-11-11,19,39,27,2019-11-11 19:00:00
JFK,2019-11-11,20,29,43,2019-11-11 20:00:00
JFK,2019-11-11,21,31,30,2019-11-11 21:00:00
JFK,2019-11-11,22,24,31,2019-11-11 22:00:00
JFK,2019-11-11,23,18,17,2019-11-11 23:00:00
JFK,2019-11-12,0,9,12,2019-11-12 00:00:00
JFK,2019-11-12,1,4,3,2019-11-12 01:00:00
JFK,2019-11-12,2,1,2,2019-11-12 02:00:00
JFK,2019-11-12,3,1,0,2019-11-12 03:00:00
JFK,2019-11-12,4,0,3,2019-11-12 04:00:00
JFK,2019-11-12,5,9,21,2019-11-12 05:00:00
JFK,2019-11-12,6,17,16,2019-11-12 06:00:00
JFK,2019-11-12,7,36,30,2019-11-12 07:00:00
JFK,2019-11-12,8,52,19,2019-11-12 08:00:00
JFK,2019-11-12,9,31,19,2019-11-12 09:00:00
JFK,2019-11-12,10,18,22,2019-11-12 10:00:00
JFK,2019-11-12,11,29,20,2019-11-12 11:00:00
JFK,2019-11-12,12,21,25,2019-11-12 12:00:00
JFK,2019-11-12,13,26,43,2019-11-12 13:00:00
JFK,2019-11-12,14,31,35,2019-11-12 14:00:00
JFK,2019-11-12,15,28,36,2019-11-12 15:00:00
JFK,2019-11-12,16,32,35,2019-11-12 16:00:00
JFK,2019-11-12,17,31,27,2019-11-12 17:00:00
JFK,2019-11-12,18,36,34,2019-11-12 18:00:00
JFK,2019-11-12,19,37,28,2019-11-12 19:00:00
JFK,2019-11-12,20,28,41,2019-11-12 20:00:00
JFK,2019-11-12,21,28,33,2019-11-12 21:00:00
JFK,2019-11-12,22,21,31,2019-11-12 22:00:00
JFK,2019-11-12,23,17,17,2019-11-12 23:00:00
JFK,2019-11-13,0,11,11,2019-11-13 00:00:00
JFK,2019-11-13,1,3,3,2019-11-13 01:00:00
JFK,2019-11-13,2,2,2,2019-11-13 02:00:00
JFK,2019-11-13,3,1,1,2019-11-13 03:00:00
JFK,2019-11-13,4,1,5,2019-11-13 04:00:00
JFK,2019-11-13,5,10,17,2019-11-13 05:00:00
JFK,2019-11-13,6,15,17,2019-11-13 06:00:00
JFK,2019-11-13,7,35,28,2019-11-13 07:00:00
JFK,2019-11-13,8,53,19,2019-11-13 08:00:00
JFK,2019-11-13,9,32,19,2019-11-13 09:00:00
JFK,2019-11-13,10,16,23,2019-11-13 10:00:00
JFK,2019-11-13,11,31,19,2019-11-13 11:00:00
JFK,2019-11-13,12,23,25,2019-11-13 12:00:00
JFK,2019-11-13,13,26,42,2019-11-13 13:00:00
JFK,2019-11-13,14,30,35,2019-11-13 14:00:00
JFK,2019-11-13,15,29,36,2019-11-13 15:00:00
JFK,2019-11-13,16,33,35,2019-11-13 16:00:00
JFK,2019-11-13,17,30,28,2019-11-13 17:00:00
JFK,2019-11-13,18,37,33,2019-11-13 18:00:00
JFK,2019-11-13,19,39,29,2019-11-13 19:00:00
JFK,2019-11-13,20,29,44,2019-11-13 20:00:00
JFK,2019-11-13,21,28,31,2019-11-13 21:00:00
JFK,2019-11-13,22,23,32,2019-11-13 22:00:00
JFK,2019-11-13,23,17,18,2019-11-13 23:00:00
JFK,2019-11-14,0,10,12,2019-11-14 00:00:00
JFK,2019-11-14,1,1,3,2019-11-14 01:00:00
JFK,2019-11-14,2,3,2,2019-11-14 02:00:00
JFK,2019-11-14,3,1,2,2019-11-14 03:00:00
JFK,2019-11-14,4,1,4,2019-11-14 04:00:00
JFK,2019-11-14,5,10,22,2019-11-14 05:00:00
JFK,2019-11-14,6,17,20,2019-11-14 06:00:00
JFK,2019-11-14,7,36,30,2019-11-14 07:00:00
JFK,2019-11-14,8,53,20,2019-11-14 08:00:00
JFK,2019-11-14,9,35,21,2019-11-14 09:00:00
JFK,2019-11-14,10,20,22,2019-11-14 10:00:00
JFK,2019-11-14,11,29,20,2019-11-14 11:00:00
JFK,2019-11-14,12,21,28,2019-11-14 12:00:00
JFK,2019-11-14,13,26,41,2019-11-14 13:00:00
JFK,2019-11-14,14,31,35,2019-11-14 14:00:00
JFK,2019-11-14,15,30,37,2019-11-14 15:00:00
JFK,2019-11-14,16,32,36,2019-11-14 16:00:00
JFK,2019-11-14,17,33,28,2019-11-14 17:00:00
JFK,2019-11-14,18,41,33,2019-11-14 18:00:00
JFK,2019-11-14,19,40,28,2019-11-14 19:00:00
JFK,2019-11-14,20,31,42,2019-11-14 20:00:00
JFK,2019-11-14,21,33,35,2019-11-14 21:00:00
JFK,2019-11-14,22,24,31,2019-11-14 22:00:00
JFK,2019-11-14,23,19,18,2019-11-14 23:00:00
JFK,2019-11-15,0,12,13,2019-11-15 00:00:00
JFK,2019-11-15,1,4,3,2019-11-15 01:00:00
JFK,2019-11-15,2,2,3,2019-11-15 02:00:00
JFK,2019-11-15,3,1,0,2019-11-15 03:00:00
JFK,2019-11-15,4,0,4,2019-11-15 04:00:00
JFK,2019-11-15,5,10,23,2019-11-15 05:00:00
JFK,2019-11-15,6,17,19,2019-11-15 06:00:00
JFK,2019-11-15,7,36,30,2019-11-15 07:00:00
JFK,2019-11-15,8,52,21,2019-11-15 08:00:00
JFK,2019-11-15,9,34,20,2019-11-15 09:00:00
JFK,2019-11-15,10,18,22,2019-11-15 10:00:00
JFK,2019-11-15,11,29,21,2019-11-15 11:00:00
JFK,2019-11-15,12,21,24,2019-11-15 12:00:00
JFK,2019-11-15,13,26,42,2019-11-15 13:00:00
JFK,2019-11-15,14,30,36,2019-11-15 14:00:00
JFK,2019-11-15,15,29,37,2019-11-15 15:00:00
JFK,2019-11-15,16,31,35,2019-11-15 16:00:00
JFK,2019-11-15,17,32,27,2019-11-15 17:00:00
JFK,2019-11-15,18,40,32,2019-11-15 18:00:00
JFK,2019-11-15,19,40,27,2019-11-15 19:00:00
JFK,2019-11-15,20,30,43,2019-11-15 20:00:00
JFK,2019-11-15,21,32,34,2019-11-15 21:00:00
JFK,2019-11-15,22,23,33,2019-11-15 22:00:00
JFK,2019-11-15,23,21,21,2019-11-15 23:00:00
JFK,2019-11-16,0,11,7,2019-11-16 00:00:00
JFK,2019-11-16,1,3,3,2019-11-16 01:00:00
JFK,2019-11-16,2,3,2,2019-11-16 02:00:00
JFK,2019-11-16,3,2,2,2019-11-16 03:00:00
JFK,2019-11-16,4,1,4,2019-11-16 04:00:00
JFK,2019-11-16,5,7,14,2019-11-16 05:00:00
JFK,2019-11-16,6,14,18,2019-11-16 06:00:00
JFK,2019-11-16,7,31,28,2019-11-16 07:00:00
JFK,2019-11-16,8,51,17,2019-11-16 08:00:00
JFK,2019-11-16,9,39,18,2019-11-16 09:00:00
JFK,2019-11-16,10,17,18,2019-11-16 10:00:00
JFK,2019-11-16,11,27,20,2019-11-16 11:00:00
JFK,2019-11-16,12,23,25,2019-11-16 12:00:00
JFK,2019-11-16,13,22,40,2019-11-16 13:00:00
JFK,2019-11-16,14,26,35,2019-11-16 14:00:00
JFK,2019-11-16,15,30,40,2019-11-16 15:00:00
JFK,2019-11-16,16,30,31,2019-11-16 16:00:00
JFK,2019-11-16,17,25,33,2019-11-16 17:00:00
JFK,2019-11-16,18,36,32,2019-11-16 18:00:00
JFK,2019-11-16,19,40,26,2019-11-16 19:00:00
JFK,2019-11-16,20,22,36,2019-11-16 20:00:00
JFK,2019-11-16,21,27,27,2019-11-16 21:00:00
JFK,2019-11-16,22,19,26,2019-11-16 22:00:00
JFK,2019-11-16,23,18,18,2019-11-16 23:00:00
JFK,2019-11-17,0,11,14,2019-11-17 00:00:00
JFK,2019-11-17,1,3,3,2019-11-17 01:00:00
JFK,2019-11-17,2,3,2,2019-11-17 02:00:00
JFK,2019-11-17,3,3,0,2019-11-17 03:00:00
JFK,2019-11-17,4,0,4,2019-11-17 04:00:00
JFK,2019-11-17,5,9,23,2019-11-17 05:00:00
JFK,2019-11-17,6,17,19,2019-11-17 06:00:00
JFK,2019-11-17,7,34,30,2019-11-17 07:00:00
JFK,2019-11-17,8,50,18,2019-11-17 08:00:00
JFK,2019-11-17,9,32,21,2019-11-17 09:00:00
JFK,2019-11-17,10,20,20,2019-11-17 10:00:00
JFK,2019-11-17,11,30,21,2019-11-17 11:00:00
JFK,2019-11-17,12,23,26,2019-11-17 12:00:00
JFK,2019-11-17,13,27,42,2019-11-17 13:00:00
JFK,2019-11-17,14,29,35,2019-11-17 14:00:00
JFK,2019-11-17,15,27,37,2019-11-17 15:00:00
JFK,2019-11-17,16,33,33,2019-11-17 16:00:00
JFK,2019-11-17,17,33,28,2019-11-17 17:00:00
JFK,2019-11-17,18,40,32,2019-11-17 18:00:00
JFK,2019-11-17,19,41,29,2019-11-17 19:00:00
JFK,2019-11-17,20,30,44,2019-11-17 20:00:00
JFK,2019-11-17,21,32,34,2019-11-17 21:00:00
JFK,2019-11-17,22,24,33,2019-11-17 22:00:00
JFK,2019-11-17,23,20,20,2019-11-17 23:00:00
JFK,2019-11-18,0,12,12,2019-11-18 00:00:00
JFK,2019-11-18,1,3,3,2019-11-18 01:00:00
JFK,2019-11-18,2,4,2,2019-11-18 02:00:00
JFK,2019-11-18,3,1,0,2019-11-18 03:00:00
JFK,2019-11-18,4,1,4,2019-11-18 04:00:00
JFK,2019-11-18,5,11,21,2019-11-18 05:00:00
JFK,2019-11-18,6,16,20,2019-11-18 06:00:00
JFK,2019-11-18,7,35,29,2019-11-18 07:00:00
JFK,2019-11-18,8,53,21,2019-11-18 08:00:00
JFK,2019-11-18,9,36,22,2019-11-18 09:00:00
JFK,2019-11-18,10,18,21,2019-11-18 10:00:00
JFK,2019-11-18,11,31,21,2019-11-18 11:00:00
JFK,2019-11-18,12,23,27,2019-11-18 12:00:00
JFK,2019-11-18,13,27,41,2019-11-18 13:00:00
JFK,2019-11-18,14,29,35,2019-11-18 14:00:00
JFK,2019-11-18,15,29,37,2019-11-18 15:00:00
JFK,2019-11-18,16,31,36,2019-11-18 16:00:00
JFK,2019-11-18,17,35,27,2019-11-18 17:00:00
JFK,2019-11-18,18,39,32,2019-11-18 18:00:00
JFK,2019-11-18,19,38,27,2019-11-18 19:00:00
JFK,2019-11-18,20,28,44,2019-11-18 20:00:00
JFK,2019-11-18,21,31,32,2019-11-18 21:00:00
JFK,2019-11-18,22,23,30,2019-11-18 22:00:00
JFK,2019-11-18,23,18,17,2019-11-18 23:00:00
JFK,2019-11-19,0,10,13,2019-11-19 00:00:00
JFK,2019-11-19,1,4,3,2019-11-19 01:00:00
JFK,2019-11-19,2,1,2,2019-11-19 02:00:00
JFK,2019-11-19,3,1,0,2019-11-19 03:00:00
JFK,2019-11-19,4,0,3,2019-11-19 04:00:00
JFK,2019-11-19,5,10,21,2019-11-19 05:00:00
JFK,2019-11-19,6,16,14,2019-11-19 06:00:00
JFK,2019-11-19,7,36,29,2019-11-19 07:00:00
JFK,2019-11-19,8,52,20,2019-11-19 08:00:00
JFK,2019-11-19,9,32,20,2019-11-19 09:00:00
JFK,2019-11-19,10,17,20,2019-11-19 10:00:00
JFK,2019-11-19,11,30,19,2019-11-19 11:00:00
JFK,2019-11-19,12,21,25,2019-11-19 12:00:00
JFK,2019-11-19,13,27,43,2019-11-19 13:00:00
JFK,2019-11-19,14,29,36,2019-11-19 14:00:00
JFK,2019-11-19,15,28,36,2019-11-19 15:00:00
JFK,2019-11-19,16,32,35,2019-11-19 16:00:00
JFK,2019-11-19,17,30,27,2019-11-19 17:00:00
JFK,2019-11-19,18,37,32,2019-11-19 18:00:00
JFK,2019-11-19,19,38,29,2019-11-19 19:00:00
JFK,2019-11-19,20,29,40,2019-11-19 20:00:00
JFK,2019-11-19,21,28,34,2019-11-19 21:00:00
JFK,2019-11-19,22,21,31,2019-11-19 22:00:00
JFK,2019-11-19,23,15,17,2019-11-19 23:00:00
JFK,2019-11-20,0,12,11,2019-11-20 00:00:00
JFK,2019-11-20,1,3,3,2019-11-20 01:00:00
JFK,2019-11-20,2,2,2,2019-11-20 02:00:00
JFK,2019-11-20,3,1,1,2019-11-20 03:00:00
JFK,2019-11-20,4,1,5,2019-11-20 04:00:00
JFK,2019-11-20,5,11,17,2019-11-20 05:00:00
JFK,2019-11-20,6,16,17,2019-11-20 06:00:00
JFK,2019-11-20,7,35,29,2019-11-20 07:00:00
JFK,2019-11-20,8,52,19,2019-11-20 08:00:00
JFK,2019-11-20,9,32,21,2019-11-20 09:00:00
JFK,2019-11-20,10,17,21,2019-11-20 10:00:00
JFK,2019-11-20,11,29,19,2019-11-20 11:00:00
JFK,2019-11-20,12,23,25,2019-11-20 12:00:00
JFK,2019-11-20,13,28,44,2019-11-20 13:00:00
JFK,2019-11-20,14,28,34,2019-11-20 14:00:00
JFK,2019-11-20,15,30,36,2019-11-20 15:00:00
