airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Average Taxi Out Time,Average Taxi Out Delay,Average Airborne Delay,Average Taxi In Delay,DATE
ATL,2023-07-16,21,68,98,16.94,3.83,1.52,8.93,2023-07-16 21:00:00
ATL,2023-07-16,22,78,44,15.48,3.23,1.6,6.93,2023-07-16 22:00:00
ATL,2023-07-16,23,41,28,16.16,2.71,4.79,6.91,2023-07-16 23:00:00
ATL,2023-07-17,0,2,10,16.5,5.95,1.89,2.31,2023-07-17 00:00:00
ATL,2023-07-17,1,0,4,0.0,0.0,1.0,11.1,2023-07-17 01:00:00
ATL,2023-07-17,2,0,0,0.0,0.0,0.0,7.0,2023-07-17 02:00:00
ATL,2023-07-17,3,0,0,0.0,0.0,0.0,0.0,2023-07-17 03:00:00
ATL,2023-07-17,4,0,3,15.0,2.9,0.0,1.63,2023-07-17 04:00:00
ATL,2023-07-17,5,7,17,14.71,2.19,1.0,3.04,2023-07-17 05:00:00
ATL,2023-07-17,6,28,24,14.14,2.5,0.78,1.85,2023-07-17 06:00:00
ATL,2023-07-17,7,51,67,14.88,2.24,1.21,1.85,2023-07-17 07:00:00
ATL,2023-07-17,8,85,88,15.75,3.08,1.7,1.93,2023-07-17 08:00:00
ATL,2023-07-17,9,82,67,16.17,3.59,1.53,1.1,2023-07-17 09:00:00
ATL,2023-07-17,10,80,49,16.87,3.96,1.9,1.85,2023-07-17 10:00:00
ATL,2023-07-17,11,68,47,15.07,2.79,1.31,1.02,2023-07-17 11:00:00
ATL,2023-07-17,12,54,54,13.6,1.5,2.56,0.59,2023-07-17 12:00:00
ATL,2023-07-17,13,43,53,14.2,1.97,0.83,1.39,2023-07-17 13:00:00
ATL,2023-07-17,14,53,77,15.02,2.6,2.25,1.87,2023-07-17 14:00:00
ATL,2023-07-17,15,79,72,15.42,2.78,1.82,2.58,2023-07-17 15:00:00
ATL,2023-07-17,16,63,62,16.78,4.09,1.05,5.67,2023-07-17 16:00:00
ATL,2023-07-17,17,65,57,16.27,3.75,1.36,3.69,2023-07-17 17:00:00
ATL,2023-07-17,18,61,58,17.6,4.86,1.82,3.1,2023-07-17 18:00:00
ATL,2023-07-17,19,53,91,16.61,4.23,2.47,3.87,2023-07-17 19:00:00
ATL,2023-07-17,20,76,64,16.43,3.52,2.71,4.79,2023-07-17 20:00:00
ATL,2023-07-17,21,71,99,15.4,2.36,2.49,2.18,2023-07-17 21:00:00
ATL,2023-07-17,22,72,40,14.99,2.71,4.1,5.09,2023-07-17 22:00:00
ATL,2023-07-17,23,41,27,16.29,3.16,1.1,3.87,2023-07-17 23:00:00
ATL,2023-07-18,0,1,7,12.0,0.0,3.5,4.58,2023-07-18 00:00:00
ATL,2023-07-18,1,0,3,15.0,2.9,3.4,3.78,2023-07-18 01:00:00
ATL,2023-07-18,2,0,0,0.0,0.0,0.0,0.0,2023-07-18 02:00:00
ATL,2023-07-18,3,1,0,12.0,0.0,0.0,0.0,2023-07-18 03:00:00
ATL,2023-07-18,4,0,0,15.0,2.9,0.17,0.98,2023-07-18 04:00:00
ATL,2023-07-18,5,8,14,16.25,3.94,1.3,1.54,2023-07-18 05:00:00
ATL,2023-07-18,6,23,25,14.19,2.32,1.48,2.29,2023-07-18 06:00:00
ATL,2023-07-18,7,51,64,16.42,3.7,1.48,2.51,2023-07-18 07:00:00
ATL,2023-07-18,8,86,87,15.73,3.12,2.06,2.32,2023-07-18 08:00:00
ATL,2023-07-18,9,80,68,17.15,4.42,2.16,2.28,2023-07-18 09:00:00
ATL,2023-07-18,10,79,47,19.96,7.11,1.61,3.33,2023-07-18 10:00:00
ATL,2023-07-18,11,68,46,14.1,1.85,0.85,1.91,2023-07-18 11:00:00
ATL,2023-07-18,12,52,55,13.78,1.3,1.36,1.62,2023-07-18 12:00:00
ATL,2023-07-18,13,44,50,14.2,2.08,0.75,1.69,2023-07-18 13:00:00
ATL,2023-07-18,14,48,77,15.39,2.73,2.97,1.17,2023-07-18 14:00:00
ATL,2023-07-18,15,78,71,15.29,2.73,1.34,3.89,2023-07-18 15:00:00
ATL,2023-07-18,16,67,60,17.15,4.45,1.88,3.59,2023-07-18 16:00:00
ATL,2023-07-18,17,57,58,18.82,5.91,1.42,3.74,2023-07-18 17:00:00
ATL,2023-07-18,18,59,57,18.48,5.63,2.48,4.63,2023-07-18 18:00:00
ATL,2023-07-18,19,53,87,19.15,6.6,3.68,3.98,2023-07-18 19:00:00
ATL,2023-07-18,20,65,64,29.32,16.42,3.46,5.09,2023-07-18 20:00:00
ATL,2023-07-18,21,60,94,22.83,9.63,6.55,3.75,2023-07-18 21:00:00
ATL,2023-07-18,22,86,24,17.48,4.85,4.37,6.94,2023-07-18 22:00:00
ATL,2023-07-18,23,21,27,15.36,2.57,4.19,5.2,2023-07-18 23:00:00
ATL,2023-07-19,0,1,9,16.5,3.6,6.0,0.92,2023-07-19 00:00:00
ATL,2023-07-19,1,0,3,0.0,0.0,4.33,0.63,2023-07-19 01:00:00
ATL,2023-07-19,2,0,0,16.0,3.9,0.0,1.0,2023-07-19 02:00:00
ATL,2023-07-19,3,0,0,0.0,0.0,0.0,0.0,2023-07-19 03:00:00
ATL,2023-07-19,4,0,0,12.0,0.0,1.67,0.33,2023-07-19 04:00:00
ATL,2023-07-19,5,5,13,17.0,4.32,0.58,4.04,2023-07-19 05:00:00
ATL,2023-07-19,6,24,24,15.25,3.38,0.54,1.82,2023-07-19 06:00:00
ATL,2023-07-19,7,50,66,15.44,2.84,0.98,0.66,2023-07-19 07:00:00
ATL,2023-07-19,8,86,86,17.04,4.21,1.73,2.06,2023-07-19 08:00:00
ATL,2023-07-19,9,81,67,14.8,2.56,1.48,2.82,2023-07-19 09:00:00
ATL,2023-07-19,10,82,48,16.0,3.31,1.86,2.0,2023-07-19 10:00:00
ATL,2023-07-19,11,67,47,17.01,4.28,0.85,1.96,2023-07-19 11:00:00
ATL,2023-07-19,12,54,53,14.22,1.92,1.4,1.06,2023-07-19 12:00:00
ATL,2023-07-19,13,43,52,14.41,2.03,0.66,0.92,2023-07-19 13:00:00
ATL,2023-07-19,14,50,75,14.82,2.25,1.33,1.91,2023-07-19 14:00:00
ATL,2023-07-19,15,77,73,15.71,2.83,1.08,1.99,2023-07-19 15:00:00
ATL,2023-07-19,16,66,63,16.04,3.52,1.76,5.52,2023-07-19 16:00:00
ATL,2023-07-19,17,59,56,14.3,1.85,1.43,2.15,2023-07-19 17:00:00
ATL,2023-07-19,18,61,60,15.46,3.07,2.81,3.14,2023-07-19 18:00:00
ATL,2023-07-19,19,55,87,17.22,4.75,3.38,3.04,2023-07-19 19:00:00
ATL,2023-07-19,20,66,63,15.81,3.24,1.7,4.74,2023-07-19 20:00:00
ATL,2023-07-19,21,58,96,16.42,3.22,1.12,5.7,2023-07-19 21:00:00
ATL,2023-07-19,22,85,23,16.18,3.71,0.68,4.04,2023-07-19 22:00:00
ATL,2023-07-19,23,20,27,18.19,5.29,1.24,7.39,2023-07-19 23:00:00
ATL,2023-07-20,0,1,10,12.5,0.45,2.33,3.43,2023-07-20 00:00:00
ATL,2023-07-20,1,1,3,16.0,3.9,0.0,2.03,2023-07-20 01:00:00
ATL,2023-07-20,2,0,0,23.0,10.9,0.0,0.0,2023-07-20 02:00:00
ATL,2023-07-20,3,0,0,13.0,0.9,0.0,0.5,2023-07-20 03:00:00
ATL,2023-07-20,4,0,4,14.0,1.9,1.75,0.75,2023-07-20 04:00:00
ATL,2023-07-20,5,6,14,15.0,2.32,0.6,2.18,2023-07-20 05:00:00
ATL,2023-07-20,6,25,27,13.44,1.87,0.43,2.1,2023-07-20 06:00:00
ATL,2023-07-20,7,52,63,17.65,5.0,1.28,1.45,2023-07-20 07:00:00
ATL,2023-07-20,8,85,89,18.2,5.33,1.66,2.39,2023-07-20 08:00:00
ATL,2023-07-20,9,82,66,17.93,5.15,2.64,2.06,2023-07-20 09:00:00
ATL,2023-07-20,10,77,47,21.45,8.51,2.12,3.28,2023-07-20 10:00:00
ATL,2023-07-20,11,69,46,15.3,2.91,1.08,0.56,2023-07-20 11:00:00
ATL,2023-07-20,12,53,55,16.02,3.38,1.25,0.47,2023-07-20 12:00:00
ATL,2023-07-20,13,44,53,16.13,3.39,1.13,0.4,2023-07-20 13:00:00
ATL,2023-07-20,14,54,77,16.28,3.48,2.62,1.13,2023-07-20 14:00:00
ATL,2023-07-20,15,77,72,19.35,6.32,1.16,2.81,2023-07-20 15:00:00
ATL,2023-07-20,16,66,61,22.51,9.64,1.27,2.57,2023-07-20 16:00:00
ATL,2023-07-20,17,65,58,25.76,12.56,7.26,2.83,2023-07-20 17:00:00
ATL,2023-07-20,18,57,59,48.28,35.17,63.69,15.62,2023-07-20 18:00:00
ATL,2023-07-20,19,55,90,26.55,13.88,68.54,15.65,2023-07-20 19:00:00
ATL,2023-07-20,20,77,68,19.38,6.6,23.41,12.3,2023-07-20 20:00:00
ATL,2023-07-20,21,71,101,18.72,5.66,2.62,21.51,2023-07-20 21:00:00
ATL,2023-07-20,22,74,38,19.19,6.77,1.52,36.09,2023-07-20 22:00:00
ATL,2023-07-20,23,43,28,19.83,6.59,2.08,26.23,2023-07-20 23:00:00
ATL,2023-07-21,0,2,7,13.33,1.43,0.83,24.6,2023-07-21 00:00:00
ATL,2023-07-21,1,0,3,12.5,0.0,3.0,5.95,2023-07-21 01:00:00
ATL,2023-07-21,2,0,0,0.0,0.0,0.5,11.5,2023-07-21 02:00:00
ATL,2023-07-21,3,0,0,20.0,7.9,0.0,0.0,2023-07-21 03:00:00
ATL,2023-07-21,4,0,4,0.0,0.0,0.88,6.01,2023-07-21 04:00:00
ATL,2023-07-21,5,8,14,16.14,3.69,3.58,3.08,2023-07-21 05:00:00
ATL,2023-07-21,6,25,26,20.04,8.02,2.55,2.12,2023-07-21 06:00:00
ATL,2023-07-21,7,51,66,17.1,4.25,2.05,2.18,2023-07-21 07:00:00
ATL,2023-07-21,8,84,89,17.17,4.28,1.08,5.11,2023-07-21 08:00:00
ATL,2023-07-21,9,82,67,16.58,3.68,2.82,3.64,2023-07-21 09:00:00
ATL,2023-07-21,10,81,48,15.3,2.75,1.06,2.24,2023-07-21 10:00:00
ATL,2023-07-21,11,68,47,15.1,2.66,0.2,0.7,2023-07-21 11:00:00
ATL,2023-07-21,12,54,56,14.86,2.58,0.32,1.61,2023-07-21 12:00:00
ATL,2023-07-21,13,44,51,14.87,2.69,0.42,0.75,2023-07-21 13:00:00
ATL,2023-07-21,14,53,78,14.89,2.55,2.01,2.31,2023-07-21 14:00:00
ATL,2023-07-21,15,77,74,18.14,5.22,0.79,2.13,2023-07-21 15:00:00
ATL,2023-07-21,16,66,59,20.84,8.06,3.35,3.72,2023-07-21 16:00:00
ATL,2023-07-21,17,63,58,35.23,21.96,7.28,5.09,2023-07-21 17:00:00
ATL,2023-07-21,18,60,56,39.92,26.75,33.3,5.98,2023-07-21 18:00:00
ATL,2023-07-21,19,52,94,34.18,21.44,19.67,5.5,2023-07-21 19:00:00
ATL,2023-07-21,20,77,63,23.09,10.25,14.92,7.14,2023-07-21 20:00:00
ATL,2023-07-21,21,70,99,18.23,5.21,12.93,10.75,2023-07-21 21:00:00
ATL,2023-07-21,22,73,42,16.13,3.69,2.55,18.12,2023-07-21 22:00:00
ATL,2023-07-21,23,42,28,17.68,4.76,1.5,21.35,2023-07-21 23:00:00
ATL,2023-07-22,0,1,6,23.5,10.55,1.88,14.64,2023-07-22 00:00:00
ATL,2023-07-22,1,0,1,0.0,0.0,2.25,6.45,2023-07-22 01:00:00
ATL,2023-07-22,2,0,1,0.0,0.0,2.5,30.0,2023-07-22 02:00:00
ATL,2023-07-22,3,0,0,0.0,0.0,0.0,0.0,2023-07-22 03:00:00
ATL,2023-07-22,4,1,1,14.5,2.45,0.0,9.95,2023-07-22 04:00:00
ATL,2023-07-22,5,6,11,15.67,3.07,0.27,2.29,2023-07-22 05:00:00
ATL,2023-07-22,6,26,25,14.64,3.02,0.48,2.8,2023-07-22 06:00:00
ATL,2023-07-22,7,37,58,16.35,3.96,0.52,2.29,2023-07-22 07:00:00
ATL,2023-07-22,8,83,87,20.93,8.08,2.25,3.56,2023-07-22 08:00:00
ATL,2023-07-22,9,84,68,22.02,9.11,3.97,3.8,2023-07-22 09:00:00
ATL,2023-07-22,10,74,46,20.81,7.85,1.62,2.93,2023-07-22 10:00:00
ATL,2023-07-22,11,72,44,18.95,5.75,1.16,2.93,2023-07-22 11:00:00
ATL,2023-07-22,12,54,53,18.53,6.04,1.8,1.05,2023-07-22 12:00:00
ATL,2023-07-22,13,44,47,15.93,3.39,2.78,0.49,2023-07-22 13:00:00
ATL,2023-07-22,14,50,74,15.04,2.52,2.89,0.92,2023-07-22 14:00:00
ATL,2023-07-22,15,71,70,15.18,2.55,1.94,1.86,2023-07-22 15:00:00
ATL,2023-07-22,16,56,62,16.12,3.55,3.64,4.86,2023-07-22 16:00:00
ATL,2023-07-22,17,61,58,16.43,3.79,4.33,1.93,2023-07-22 17:00:00
ATL,2023-07-22,18,55,67,16.23,3.52,1.38,2.45,2023-07-22 18:00:00
ATL,2023-07-22,19,52,70,16.57,3.92,1.55,6.79,2023-07-22 19:00:00
ATL,2023-07-22,20,59,89,16.26,3.26,2.55,5.13,2023-07-22 20:00:00
ATL,2023-07-22,21,64,48,16.6,3.97,0.96,4.46,2023-07-22 21:00:00
ATL,2023-07-22,22,61,15,17.52,4.29,0.4,2.75,2023-07-22 22:00:00
ATL,2023-07-22,23,10,21,13.67,0.88,0.67,3.06,2023-07-22 23:00:00
ATL,2023-07-23,0,1,9,12.0,0.0,2.0,1.63,2023-07-23 00:00:00
ATL,2023-07-23,1,0,1,12.0,0.0,3.0,2.0,2023-07-23 01:00:00
ATL,2023-07-23,2,0,0,0.0,0.0,0.0,4.0,2023-07-23 02:00:00
ATL,2023-07-23,3,0,0,0.0,0.0,4.0,4.0,2023-07-23 03:00:00
ATL,2023-07-23,4,0,3,19.0,6.95,0.0,6.1,2023-07-23 04:00:00
ATL,2023-07-23,5,6,15,18.0,5.45,1.09,1.69,2023-07-23 05:00:00
ATL,2023-07-23,6,25,26,16.12,4.17,0.27,3.68,2023-07-23 06:00:00
ATL,2023-07-23,7,46,61,17.07,4.39,0.35,1.37,2023-07-23 07:00:00
ATL,2023-07-23,8,86,86,16.97,4.23,0.26,2.15,2023-07-23 08:00:00
ATL,2023-07-23,9,83,63,16.47,3.76,0.67,3.2,2023-07-23 09:00:00
ATL,2023-07-23,10,74,45,17.54,4.69,0.46,2.57,2023-07-23 10:00:00
ATL,2023-07-23,11,70,47,18.4,5.7,0.42,0.82,2023-07-23 11:00:00
ATL,2023-07-23,12,52,50,16.44,3.7,0.62,0.58,2023-07-23 12:00:00
ATL,2023-07-23,13,45,56,14.47,2.08,1.29,1.06,2023-07-23 13:00:00
ATL,2023-07-23,14,55,81,15.96,3.47,0.99,4.03,2023-07-23 14:00:00
ATL,2023-07-23,15,75,77,16.6,3.9,1.0,2.5,2023-07-23 15:00:00
ATL,2023-07-23,16,70,59,15.16,2.84,1.48,2.16,2023-07-23 16:00:00
ATL,2023-07-23,17,64,53,14.99,2.29,1.86,1.95,2023-07-23 17:00:00
ATL,2023-07-23,18,57,59,15.69,2.91,1.62,3.0,2023-07-23 18:00:00
ATL,2023-07-23,19,51,91,17.06,4.41,1.53,3.1,2023-07-23 19:00:00
ATL,2023-07-23,20,80,67,16.09,3.49,2.03,3.29,2023-07-23 20:00:00
ATL,2023-07-23,21,68,98,18.16,4.92,1.01,3.78,2023-07-23 21:00:00
ATL,2023-07-23,22,78,44,16.22,3.74,1.13,3.34,2023-07-23 22:00:00
ATL,2023-07-23,23,42,28,16.93,3.74,3.03,4.66,2023-07-23 23:00:00
ATL,2023-07-24,0,2,10,15.0,2.05,2.8,3.82,2023-07-24 00:00:00
ATL,2023-07-24,1,0,4,0.0,0.0,0.5,2.55,2023-07-24 01:00:00
ATL,2023-07-24,2,0,0,0.0,0.0,0.0,2.0,2023-07-24 02:00:00
ATL,2023-07-24,3,0,0,0.0,0.0,0.0,0.0,2023-07-24 03:00:00
ATL,2023-07-24,4,0,3,12.0,0.0,0.0,0.0,2023-07-24 04:00:00
ATL,2023-07-24,5,7,16,14.91,2.56,0.0,3.36,2023-07-24 05:00:00
ATL,2023-07-24,6,29,25,14.96,3.28,1.35,3.28,2023-07-24 06:00:00
ATL,2023-07-24,7,50,66,15.58,3.17,0.66,1.3,2023-07-24 07:00:00
ATL,2023-07-24,8,84,88,14.78,2.2,1.26,1.87,2023-07-24 08:00:00
ATL,2023-07-24,9,82,67,16.76,4.27,1.16,2.48,2023-07-24 09:00:00
ATL,2023-07-24,10,80,49,18.24,5.42,1.16,1.94,2023-07-24 10:00:00
ATL,2023-07-24,11,68,47,15.75,3.1,0.38,2.06,2023-07-24 11:00:00
ATL,2023-07-24,12,54,56,14.96,2.53,0.85,0.78,2023-07-24 12:00:00
ATL,2023-07-24,13,44,53,13.85,1.5,0.68,0.9,2023-07-24 13:00:00
ATL,2023-07-24,14,53,77,15.41,2.86,0.92,0.79,2023-07-24 14:00:00
ATL,2023-07-24,15,79,72,16.14,3.33,0.69,1.4,2023-07-24 15:00:00
ATL,2023-07-24,16,63,61,16.09,3.69,0.65,2.61,2023-07-24 16:00:00
ATL,2023-07-24,17,65,57,15.01,2.4,0.49,2.27,2023-07-24 17:00:00
ATL,2023-07-24,18,61,59,16.38,3.58,1.42,3.13,2023-07-24 18:00:00
ATL,2023-07-24,19,53,91,16.25,3.95,1.62,3.49,2023-07-24 19:00:00
ATL,2023-07-24,20,76,64,17.61,4.82,1.67,6.27,2023-07-24 20:00:00
ATL,2023-07-24,21,71,99,18.97,5.84,1.33,2.86,2023-07-24 21:00:00
ATL,2023-07-24,22,72,40,14.95,2.56,0.73,4.3,2023-07-24 22:00:00
ATL,2023-07-24,23,41,26,17.32,4.17,1.8,2.54,2023-07-24 23:00:00
ATL,2023-07-25,0,1,7,17.0,4.95,0.6,4.12,2023-07-25 00:00:00
ATL,2023-07-25,1,0,2,0.0,0.0,0.5,2.03,2023-07-25 01:00:00
ATL,2023-07-25,2,0,0,0.0,0.0,0.0,0.0,2023-07-25 02:00:00
ATL,2023-07-25,3,1,0,15.0,2.9,0.0,0.0,2023-07-25 03:00:00
ATL,2023-07-25,4,0,0,15.0,2.9,0.0,1.32,2023-07-25 04:00:00
ATL,2023-07-25,5,8,14,14.78,2.5,0.55,3.18,2023-07-25 05:00:00
ATL,2023-07-25,6,23,25,13.5,1.69,0.71,1.11,2023-07-25 06:00:00
ATL,2023-07-25,7,51,64,16.15,3.43,0.98,0.95,2023-07-25 07:00:00
ATL,2023-07-25,8,86,87,15.68,3.08,0.35,1.87,2023-07-25 08:00:00
ATL,2023-07-25,9,80,68,16.03,3.58,0.57,2.41,2023-07-25 09:00:00
ATL,2023-07-25,10,79,48,16.77,4.08,0.82,2.13,2023-07-25 10:00:00
ATL,2023-07-25,11,68,45,14.55,1.99,0.24,0.84,2023-07-25 11:00:00
ATL,2023-07-25,12,52,55,15.92,2.86,0.41,4.24,2023-07-25 12:00:00
ATL,2023-07-25,13,45,49,14.78,2.32,0.43,2.88,2023-07-25 13:00:00
ATL,2023-07-25,14,49,77,16.1,3.33,1.26,0.66,2023-07-25 14:00:00
ATL,2023-07-25,15,76,71,17.58,4.64,1.13,1.7,2023-07-25 15:00:00
ATL,2023-07-25,16,67,60,17.41,4.61,1.27,3.04,2023-07-25 16:00:00
ATL,2023-07-25,17,57,58,18.03,5.13,1.16,4.21,2023-07-25 17:00:00
ATL,2023-07-25,18,59,57,17.82,5.03,1.28,2.38,2023-07-25 18:00:00
ATL,2023-07-25,19,52,86,16.65,4.29,1.2,2.97,2023-07-25 19:00:00
ATL,2023-07-25,20,65,66,16.63,3.86,1.13,3.06,2023-07-25 20:00:00
ATL,2023-07-25,21,59,93,18.11,4.88,1.21,3.92,2023-07-25 21:00:00
ATL,2023-07-25,22,87,25,14.72,2.46,1.78,3.23,2023-07-25 22:00:00
ATL,2023-07-25,23,22,29,16.08,3.0,1.34,3.58,2023-07-25 23:00:00
ATL,2023-07-26,0,1,9,14.0,1.1,2.43,1.66,2023-07-26 00:00:00
ATL,2023-07-26,1,0,2,12.0,0.0,1.25,2.45,2023-07-26 01:00:00
ATL,2023-07-26,2,0,0,0.0,0.0,0.0,0.0,2023-07-26 02:00:00
ATL,2023-07-26,3,0,0,12.0,0.0,0.0,0.0,2023-07-26 03:00:00
ATL,2023-07-26,4,0,0,12.0,0.0,0.0,2.25,2023-07-26 04:00:00
ATL,2023-07-26,5,5,13,15.4,2.7,1.0,2.7,2023-07-26 05:00:00
ATL,2023-07-26,6,24,24,15.24,3.29,0.8,2.21,2023-07-26 06:00:00
ATL,2023-07-26,7,51,66,15.42,2.9,0.48,2.13,2023-07-26 07:00:00
ATL,2023-07-26,8,85,86,16.69,3.94,0.3,1.85,2023-07-26 08:00:00
ATL,2023-07-26,9,81,67,15.54,3.11,1.01,1.55,2023-07-26 09:00:00
ATL,2023-07-26,10,82,48,17.15,4.39,0.64,1.64,2023-07-26 10:00:00
ATL,2023-07-26,11,67,47,14.01,1.79,0.63,0.78,2023-07-26 11:00:00
ATL,2023-07-26,12,55,53,14.88,2.6,0.3,0.35,2023-07-26 12:00:00
ATL,2023-07-26,13,44,51,15.07,2.53,0.48,0.92,2023-07-26 13:00:00
ATL,2023-07-26,14,49,75,14.7,2.09,1.38,1.12,2023-07-26 14:00:00
ATL,2023-07-26,15,77,73,16.26,3.42,0.85,1.73,2023-07-26 15:00:00
ATL,2023-07-26,16,66,63,18.07,5.32,1.52,2.46,2023-07-26 16:00:00
ATL,2023-07-26,17,59,56,16.68,3.78,0.93,1.85,2023-07-26 17:00:00
ATL,2023-07-26,18,62,59,17.98,5.15,1.77,2.84,2023-07-26 18:00:00
ATL,2023-07-26,19,54,87,16.25,3.88,2.62,1.95,2023-07-26 19:00:00
ATL,2023-07-26,20,66,63,15.75,3.1,1.97,3.55,2023-07-26 20:00:00
ATL,2023-07-26,21,57,96,15.9,3.15,1.18,3.94,2023-07-26 21:00:00
ATL,2023-07-26,22,86,24,16.58,3.73,1.12,3.65,2023-07-26 22:00:00
ATL,2023-07-26,23,20,27,19.04,5.73,1.0,2.61,2023-07-26 23:00:00
ATL,2023-07-27,0,1,8,16.5,4.0,0.75,1.36,2023-07-27 00:00:00
ATL,2023-07-27,1,1,5,15.0,2.9,1.67,0.0,2023-07-27 01:00:00
ATL,2023-07-27,2,0,0,0.0,0.0,0.67,2.0,2023-07-27 02:00:00
ATL,2023-07-27,3,0,0,0.0,0.0,0.0,0.0,2023-07-27 03:00:00
ATL,2023-07-27,4,0,4,12.0,0.0,1.25,1.25,2023-07-27 04:00:00
ATL,2023-07-27,5,6,14,15.86,3.4,0.53,3.09,2023-07-27 05:00:00
ATL,2023-07-27,6,25,27,15.16,3.2,0.39,0.98,2023-07-27 06:00:00
ATL,2023-07-27,7,52,63,14.66,2.17,0.66,0.63,2023-07-27 07:00:00
ATL,2023-07-27,8,85,89,18.48,5.62,0.36,2.81,2023-07-27 08:00:00
ATL,2023-07-27,9,82,66,15.99,3.09,0.88,2.54,2023-07-27 09:00:00
ATL,2023-07-27,10,77,47,17.62,4.67,0.64,2.7,2023-07-27 10:00:00
ATL,2023-07-27,11,69,46,15.64,3.0,0.19,0.96,2023-07-27 11:00:00
ATL,2023-07-27,12,53,55,15.47,2.66,0.62,0.62,2023-07-27 12:00:00
ATL,2023-07-27,13,44,52,15.47,3.13,0.44,2.03,2023-07-27 13:00:00
ATL,2023-07-27,14,54,77,17.72,4.77,0.65,1.14,2023-07-27 14:00:00
ATL,2023-07-27,15,77,72,18.22,5.36,1.29,2.08,2023-07-27 15:00:00
ATL,2023-07-27,16,66,61,15.81,3.62,1.61,3.43,2023-07-27 16:00:00
ATL,2023-07-27,17,65,58,14.97,2.83,0.8,5.76,2023-07-27 17:00:00
ATL,2023-07-27,18,57,59,16.2,3.75,0.82,5.46,2023-07-27 18:00:00
ATL,2023-07-27,19,54,90,15.24,3.2,1.11,5.37,2023-07-27 19:00:00
ATL,2023-07-27,20,77,68,13.82,1.69,0.83,5.64,2023-07-27 20:00:00
ATL,2023-07-27,21,71,101,15.96,3.05,0.91,5.14,2023-07-27 21:00:00
ATL,2023-07-27,22,75,38,14.9,2.69,1.32,5.86,2023-07-27 22:00:00
ATL,2023-07-27,23,43,28,14.28,2.05,0.88,3.64,2023-07-27 23:00:00
ATL,2023-07-28,0,2,7,15.0,3.17,0.78,2.87,2023-07-28 00:00:00
ATL,2023-07-28,1,0,3,13.5,1.45,0.8,4.86,2023-07-28 01:00:00
ATL,2023-07-28,2,0,0,0.0,0.0,0.5,4.0,2023-07-28 02:00:00
ATL,2023-07-28,3,0,0,0.0,0.0,0.0,1.0,2023-07-28 03:00:00
ATL,2023-07-28,4,0,4,12.0,0.0,0.14,3.14,2023-07-28 04:00:00
ATL,2023-07-28,5,9,14,16.89,5.41,0.21,1.44,2023-07-28 05:00:00
ATL,2023-07-28,6,24,26,15.25,4.23,0.33,2.43,2023-07-28 06:00:00
ATL,2023-07-28,7,51,66,14.27,2.4,2.03,3.07,2023-07-28 07:00:00
ATL,2023-07-28,8,84,89,15.15,2.89,0.81,4.43,2023-07-28 08:00:00
ATL,2023-07-28,9,82,67,15.11,2.65,1.26,4.57,2023-07-28 09:00:00
ATL,2023-07-28,10,81,47,16.05,3.63,0.84,5.98,2023-07-28 10:00:00
ATL,2023-07-28,11,67,47,12.71,0.92,0.33,3.49,2023-07-28 11:00:00
ATL,2023-07-28,12,54,56,12.43,0.88,0.57,1.5,2023-07-28 12:00:00
ATL,2023-07-28,13,44,50,14.14,2.5,0.4,1.78,2023-07-28 13:00:00
ATL,2023-07-28,14,53,78,17.02,4.42,0.84,3.18,2023-07-28 14:00:00
ATL,2023-07-28,15,77,74,15.87,3.58,1.42,3.61,2023-07-28 15:00:00
ATL,2023-07-28,16,66,59,19.81,6.97,15.35,5.33,2023-07-28 16:00:00
ATL,2023-07-28,17,63,58,22.82,9.78,6.05,7.88,2023-07-28 17:00:00
ATL,2023-07-28,18,60,56,32.91,19.89,28.31,12.94,2023-07-28 18:00:00
ATL,2023-07-28,19,52,94,24.96,12.29,31.33,9.06,2023-07-28 19:00:00
ATL,2023-07-28,20,77,63,18.71,5.98,17.48,9.18,2023-07-28 20:00:00
ATL,2023-07-28,21,69,99,15.72,3.18,2.42,7.79,2023-07-28 21:00:00
ATL,2023-07-28,22,74,42,14.79,2.81,1.2,10.97,2023-07-28 22:00:00
ATL,2023-07-28,23,42,28,14.38,2.22,0.79,9.92,2023-07-28 23:00:00
ATL,2023-07-29,0,1,6,14.33,1.37,0.29,4.39,2023-07-29 00:00:00
ATL,2023-07-29,1,0,1,0.0,0.0,3.0,1.0,2023-07-29 01:00:00
ATL,2023-07-29,2,0,1,0.0,0.0,0.0,2.0,2023-07-29 02:00:00
ATL,2023-07-29,3,0,0,0.0,0.0,0.0,0.0,2023-07-29 03:00:00
ATL,2023-07-29,4,1,1,12.0,0.0,1.5,0.5,2023-07-29 04:00:00
ATL,2023-07-29,5,6,11,14.83,2.43,2.73,1.9,2023-07-29 05:00:00
ATL,2023-07-29,6,26,25,14.83,3.07,2.28,0.56,2023-07-29 06:00:00
ATL,2023-07-29,7,37,58,15.71,3.01,0.95,2.17,2023-07-29 07:00:00
ATL,2023-07-29,8,83,87,15.38,2.81,0.81,3.28,2023-07-29 08:00:00
ATL,2023-07-29,9,84,68,16.76,4.1,1.0,3.0,2023-07-29 09:00:00
ATL,2023-07-29,10,74,46,16.36,3.67,0.79,3.1,2023-07-29 10:00:00
