airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Average Taxi Out Time,Average Taxi Out Delay,Average Airborne Delay,Average Taxi In Delay,DATE
ORD,2019-10-27,6,41,41,16.16,4.8,2.13,4.66,2019-10-27 06:00:00
ORD,2019-10-27,7,73,71,17.5,5.97,3.14,6.01,2019-10-27 07:00:00
ORD,2019-10-27,8,101,77,21.48,10.04,2.7,11.04,2019-10-27 08:00:00
ORD,2019-10-27,9,72,73,20.89,9.42,2.82,7.31,2019-10-27 09:00:00
ORD,2019-10-27,10,93,64,27.18,15.75,1.42,6.59,2019-10-27 10:00:00
ORD,2019-10-27,11,71,65,20.75,9.34,1.3,3.85,2019-10-27 11:00:00
ORD,2019-10-27,12,79,84,20.28,8.89,1.45,5.04,2019-10-27 12:00:00
ORD,2019-10-27,13,65,70,19.66,8.3,1.01,6.13,2019-10-27 13:00:00
ORD,2019-10-27,14,89,116,22.82,11.38,1.95,8.03,2019-10-27 14:00:00
ORD,2019-10-27,15,89,61,28.2,16.61,1.24,8.05,2019-10-27 15:00:00
ORD,2019-10-27,16,62,81,25.88,14.4,2.62,7.57,2019-10-27 16:00:00
ORD,2019-10-27,17,66,91,26.49,14.95,3.51,10.26,2019-10-27 17:00:00
ORD,2019-10-27,18,105,91,34.38,22.83,1.83,9.95,2019-10-27 18:00:00
ORD,2019-10-27,19,90,85,31.86,20.38,0.99,15.37,2019-10-27 19:00:00
ORD,2019-10-27,20,72,75,30.64,19.21,1.87,10.95,2019-10-27 20:00:00
ORD,2019-10-27,21,60,49,20.54,9.1,1.18,7.17,2019-10-27 21:00:00
ORD,2019-10-27,22,29,21,17.77,6.35,0.65,2.93,2019-10-27 22:00:00
ORD,2019-10-27,23,4,15,14.75,3.5,2.0,7.74,2019-10-27 23:00:00
ORD,2019-10-28,0,4,9,19.25,7.95,1.92,5.46,2019-10-28 00:00:00
ORD,2019-10-28,1,1,4,0.0,0.0,0.0,0.96,2019-10-28 01:00:00
ORD,2019-10-28,2,2,0,19.5,8.3,0.0,6.75,2019-10-28 02:00:00
ORD,2019-10-28,3,1,0,11.0,0.0,0.0,0.0,2019-10-28 03:00:00
ORD,2019-10-28,4,1,4,15.0,3.6,0.0,1.25,2019-10-28 04:00:00
ORD,2019-10-28,5,9,15,12.88,1.64,1.2,1.6,2019-10-28 05:00:00
ORD,2019-10-28,6,52,46,16.57,5.14,0.79,4.38,2019-10-28 06:00:00
ORD,2019-10-28,7,79,76,17.76,6.39,2.03,8.49,2019-10-28 07:00:00
ORD,2019-10-28,8,111,91,22.86,11.41,1.9,9.4,2019-10-28 08:00:00
ORD,2019-10-28,9,72,73,22.37,10.88,2.59,9.92,2019-10-28 09:00:00
ORD,2019-10-28,10,92,63,26.11,14.69,1.95,7.03,2019-10-28 10:00:00
ORD,2019-10-28,11,67,71,20.14,8.79,1.36,3.99,2019-10-28 11:00:00
ORD,2019-10-28,12,84,91,20.41,8.96,2.02,6.6,2019-10-28 12:00:00
ORD,2019-10-28,13,67,74,18.56,7.15,3.07,6.04,2019-10-28 13:00:00
ORD,2019-10-28,14,89,110,22.56,11.1,5.65,5.32,2019-10-28 14:00:00
ORD,2019-10-28,15,88,56,17.39,5.91,4.04,4.83,2019-10-28 15:00:00
ORD,2019-10-28,16,58,81,18.05,6.72,4.38,5.93,2019-10-28 16:00:00
ORD,2019-10-28,17,63,87,22.47,10.89,3.62,7.82,2019-10-28 17:00:00
ORD,2019-10-28,18,108,93,32.55,21.01,1.44,9.19,2019-10-28 18:00:00
ORD,2019-10-28,19,89,84,29.15,17.69,1.78,9.26,2019-10-28 19:00:00
ORD,2019-10-28,20,69,76,25.44,14.0,2.06,11.12,2019-10-28 20:00:00
ORD,2019-10-28,21,58,49,19.37,7.9,2.08,11.1,2019-10-28 21:00:00
ORD,2019-10-28,22,29,19,23.03,11.54,5.9,3.01,2019-10-28 22:00:00
ORD,2019-10-28,23,4,19,21.14,9.83,1.09,2.73,2019-10-28 23:00:00
ORD,2019-10-29,0,1,10,11.0,0.0,1.2,2.39,2019-10-29 00:00:00
ORD,2019-10-29,1,1,2,17.75,6.55,0.0,3.4,2019-10-29 01:00:00
ORD,2019-10-29,2,2,0,22.0,10.73,28.0,5.1,2019-10-29 02:00:00
ORD,2019-10-29,3,0,0,0.0,0.0,0.0,5.1,2019-10-29 03:00:00
ORD,2019-10-29,4,2,5,16.5,5.1,0.0,0.92,2019-10-29 04:00:00
ORD,2019-10-29,5,9,13,16.1,4.73,0.56,3.07,2019-10-29 05:00:00
ORD,2019-10-29,6,48,44,21.08,9.57,1.0,4.23,2019-10-29 06:00:00
ORD,2019-10-29,7,78,75,24.67,13.12,1.9,6.73,2019-10-29 07:00:00
ORD,2019-10-29,8,107,87,28.78,17.31,2.43,8.95,2019-10-29 08:00:00
ORD,2019-10-29,9,69,71,26.29,14.75,2.92,8.24,2019-10-29 09:00:00
ORD,2019-10-29,10,92,62,35.87,24.43,2.22,9.65,2019-10-29 10:00:00
ORD,2019-10-29,11,66,73,16.88,5.47,1.93,4.02,2019-10-29 11:00:00
ORD,2019-10-29,12,84,88,19.39,7.97,3.14,5.35,2019-10-29 12:00:00
ORD,2019-10-29,13,66,74,18.03,6.67,3.78,4.89,2019-10-29 13:00:00
ORD,2019-10-29,14,87,111,22.37,10.87,4.72,6.15,2019-10-29 14:00:00
ORD,2019-10-29,15,89,57,22.99,11.41,3.64,7.41,2019-10-29 15:00:00
ORD,2019-10-29,16,58,82,20.43,9.04,3.06,5.97,2019-10-29 16:00:00
ORD,2019-10-29,17,61,86,18.97,7.41,2.82,6.75,2019-10-29 17:00:00
ORD,2019-10-29,18,110,90,22.27,10.79,1.33,6.75,2019-10-29 18:00:00
ORD,2019-10-29,19,86,77,22.47,11.01,1.82,10.64,2019-10-29 19:00:00
ORD,2019-10-29,20,61,76,21.9,10.45,1.88,10.33,2019-10-29 20:00:00
ORD,2019-10-29,21,55,47,19.62,8.1,2.53,8.13,2019-10-29 21:00:00
ORD,2019-10-29,22,29,19,17.29,5.95,1.45,4.95,2019-10-29 22:00:00
ORD,2019-10-29,23,4,15,16.38,5.25,1.5,2.76,2019-10-29 23:00:00
ORD,2019-10-30,0,2,9,26.0,14.73,0.8,2.38,2019-10-30 00:00:00
ORD,2019-10-30,1,2,3,32.5,21.1,2.0,1.6,2019-10-30 01:00:00
ORD,2019-10-30,2,2,0,28.0,16.6,4.0,8.1,2019-10-30 02:00:00
ORD,2019-10-30,3,1,0,32.0,20.6,0.0,8.1,2019-10-30 03:00:00
ORD,2019-10-30,4,2,3,25.0,13.73,1.08,2.55,2019-10-30 04:00:00
ORD,2019-10-30,5,9,10,45.1,33.73,1.13,4.77,2019-10-30 05:00:00
ORD,2019-10-30,6,40,44,52.76,41.14,5.0,7.72,2019-10-30 06:00:00
ORD,2019-10-30,7,76,71,66.73,55.14,3.8,11.77,2019-10-30 07:00:00
ORD,2019-10-30,8,100,85,63.39,51.91,8.31,14.71,2019-10-30 08:00:00
ORD,2019-10-30,9,69,66,47.16,35.6,9.23,12.63,2019-10-30 09:00:00
ORD,2019-10-30,10,91,60,45.43,33.96,11.46,13.97,2019-10-30 10:00:00
ORD,2019-10-30,11,65,70,29.44,17.97,5.17,9.07,2019-10-30 11:00:00
ORD,2019-10-30,12,86,88,28.08,16.6,5.25,8.55,2019-10-30 12:00:00
ORD,2019-10-30,13,64,71,22.29,10.81,5.19,7.72,2019-10-30 13:00:00
ORD,2019-10-30,14,91,110,24.59,13.12,5.03,10.01,2019-10-30 14:00:00
ORD,2019-10-30,15,87,55,27.27,15.67,5.25,8.05,2019-10-30 15:00:00
ORD,2019-10-30,16,58,76,30.97,19.48,6.4,7.64,2019-10-30 16:00:00
ORD,2019-10-30,17,59,92,34.11,22.52,4.52,10.84,2019-10-30 17:00:00
ORD,2019-10-30,18,108,92,44.29,32.78,8.07,11.22,2019-10-30 18:00:00
ORD,2019-10-30,19,84,81,48.89,37.4,8.43,12.45,2019-10-30 19:00:00
ORD,2019-10-30,20,68,74,37.69,26.27,12.27,12.78,2019-10-30 20:00:00
ORD,2019-10-30,21,51,47,31.45,19.94,7.24,11.95,2019-10-30 21:00:00
ORD,2019-10-30,22,30,17,26.45,14.99,4.29,8.26,2019-10-30 22:00:00
ORD,2019-10-30,23,4,19,17.14,5.89,3.43,4.86,2019-10-30 23:00:00
ORD,2019-10-31,0,5,9,25.33,13.93,1.92,4.18,2019-10-31 00:00:00
ORD,2019-10-31,1,1,2,33.33,21.93,0.33,4.87,2019-10-31 01:00:00
ORD,2019-10-31,2,3,0,30.33,19.07,0.0,0.0,2019-10-31 02:00:00
ORD,2019-10-31,3,0,0,0.0,0.0,0.0,2.6,2019-10-31 03:00:00
ORD,2019-10-31,4,2,2,33.5,22.1,0.4,3.0,2019-10-31 04:00:00
ORD,2019-10-31,5,10,13,42.09,30.56,3.17,1.73,2019-10-31 05:00:00
ORD,2019-10-31,6,26,33,36.07,24.61,6.06,5.48,2019-10-31 06:00:00
ORD,2019-10-31,7,64,67,56.91,45.32,2.29,9.49,2019-10-31 07:00:00
ORD,2019-10-31,8,97,81,51.19,39.75,3.04,11.67,2019-10-31 08:00:00
ORD,2019-10-31,9,68,69,46.25,34.73,6.28,9.66,2019-10-31 09:00:00
ORD,2019-10-31,10,89,58,50.68,39.23,7.44,6.81,2019-10-31 10:00:00
ORD,2019-10-31,11,63,64,44.22,32.73,2.65,5.28,2019-10-31 11:00:00
ORD,2019-10-31,12,80,85,54.01,42.58,2.7,5.0,2019-10-31 12:00:00
ORD,2019-10-31,13,65,73,58.08,46.64,6.76,5.57,2019-10-31 13:00:00
ORD,2019-10-31,14,86,108,42.47,31.07,2.82,6.35,2019-10-31 14:00:00
ORD,2019-10-31,15,75,54,33.7,22.2,3.17,6.38,2019-10-31 15:00:00
ORD,2019-10-31,16,59,66,29.31,17.87,2.49,7.19,2019-10-31 16:00:00
ORD,2019-10-31,17,57,57,28.25,16.62,2.4,9.14,2019-10-31 17:00:00
ORD,2019-10-31,18,64,74,28.88,17.39,1.92,6.4,2019-10-31 18:00:00
ORD,2019-10-31,19,67,36,25.0,13.48,1.74,6.94,2019-10-31 19:00:00
ORD,2019-10-31,20,17,50,20.8,9.49,1.44,6.61,2019-10-31 20:00:00
ORD,2019-10-31,21,39,21,19.07,7.72,1.0,6.3,2019-10-31 21:00:00
ORD,2019-10-31,22,7,13,17.15,5.97,2.31,4.11,2019-10-31 22:00:00
ORD,2019-10-31,23,4,12,15.86,4.54,0.5,4.06,2019-10-31 23:00:00
ORD,2019-11-01,0,1,13,19.0,7.6,1.5,6.16,2019-11-01 00:00:00
ORD,2019-11-01,1,2,4,15.5,4.3,4.0,2.43,2019-11-01 01:00:00
ORD,2019-11-01,2,2,0,16.0,4.6,0.0,2.1,2019-11-01 02:00:00
ORD,2019-11-01,3,1,0,0.0,0.0,6.0,5.1,2019-11-01 03:00:00
ORD,2019-11-01,4,1,4,16.0,4.8,0.0,1.47,2019-11-01 04:00:00
ORD,2019-11-01,5,9,15,18.4,7.05,1.8,3.09,2019-11-01 05:00:00
ORD,2019-11-01,6,47,47,19.23,7.77,0.57,5.26,2019-11-01 06:00:00
ORD,2019-11-01,7,78,68,20.65,9.12,1.72,6.4,2019-11-01 07:00:00
ORD,2019-11-01,8,110,86,21.2,9.81,1.52,6.47,2019-11-01 08:00:00
ORD,2019-11-01,9,67,69,19.1,7.57,1.7,7.79,2019-11-01 09:00:00
ORD,2019-11-01,10,92,61,20.87,9.44,1.4,4.86,2019-11-01 10:00:00
ORD,2019-11-01,11,65,71,18.06,6.63,1.25,4.04,2019-11-01 11:00:00
ORD,2019-11-01,12,82,92,19.24,7.85,1.41,7.6,2019-11-01 12:00:00
ORD,2019-11-01,13,70,72,20.77,9.35,1.59,4.21,2019-11-01 13:00:00
ORD,2019-11-01,14,89,114,20.94,9.49,2.26,4.99,2019-11-01 14:00:00
ORD,2019-11-01,15,87,55,17.78,6.31,1.91,6.26,2019-11-01 15:00:00
ORD,2019-11-01,16,58,81,18.18,6.84,2.3,5.82,2019-11-01 16:00:00
ORD,2019-11-01,17,63,93,17.89,6.44,2.71,8.14,2019-11-01 17:00:00
ORD,2019-11-01,18,107,90,21.21,9.75,1.47,7.83,2019-11-01 18:00:00
ORD,2019-11-01,19,89,86,26.7,15.21,1.62,12.17,2019-11-01 19:00:00
ORD,2019-11-01,20,70,74,26.28,14.86,3.28,9.38,2019-11-01 20:00:00
ORD,2019-11-01,21,63,49,19.66,8.2,2.2,11.2,2019-11-01 21:00:00
ORD,2019-11-01,22,31,18,18.45,7.08,1.33,1.21,2019-11-01 22:00:00
ORD,2019-11-01,23,4,17,17.25,6.0,0.76,3.28,2019-11-01 23:00:00
ORD,2019-11-02,0,1,9,17.0,5.6,1.5,4.74,2019-11-02 00:00:00
ORD,2019-11-02,1,2,2,19.0,7.6,0.8,5.36,2019-11-02 01:00:00
ORD,2019-11-02,2,3,0,16.67,5.4,0.0,8.1,2019-11-02 02:00:00
ORD,2019-11-02,3,0,2,12.33,1.07,0.0,0.0,2019-11-02 03:00:00
ORD,2019-11-02,4,1,10,16.0,4.75,1.0,0.0,2019-11-02 04:00:00
ORD,2019-11-02,5,11,10,14.42,3.33,1.29,1.93,2019-11-02 05:00:00
ORD,2019-11-02,6,38,42,18.05,6.52,1.39,4.11,2019-11-02 06:00:00
ORD,2019-11-02,7,60,70,17.39,5.94,1.8,5.59,2019-11-02 07:00:00
ORD,2019-11-02,8,107,80,21.49,10.01,2.26,7.03,2019-11-02 08:00:00
ORD,2019-11-02,9,73,70,22.07,10.61,2.46,7.68,2019-11-02 09:00:00
ORD,2019-11-02,10,84,57,25.24,13.85,2.24,4.74,2019-11-02 10:00:00
ORD,2019-11-02,11,65,64,17.18,5.82,1.59,3.84,2019-11-02 11:00:00
ORD,2019-11-02,12,77,71,15.9,4.5,2.29,4.26,2019-11-02 12:00:00
ORD,2019-11-02,13,58,70,16.67,5.42,2.72,4.02,2019-11-02 13:00:00
ORD,2019-11-02,14,72,108,17.93,6.68,1.72,4.57,2019-11-02 14:00:00
ORD,2019-11-02,15,67,50,18.2,6.68,1.73,5.23,2019-11-02 15:00:00
ORD,2019-11-02,16,54,73,15.65,4.32,2.55,6.33,2019-11-02 16:00:00
ORD,2019-11-02,17,52,84,18.72,7.16,2.32,6.32,2019-11-02 17:00:00
ORD,2019-11-02,18,98,87,23.73,12.24,1.48,8.25,2019-11-02 18:00:00
ORD,2019-11-02,19,71,49,23.56,12.09,0.96,11.15,2019-11-02 19:00:00
ORD,2019-11-02,20,52,28,17.29,5.93,0.57,5.82,2019-11-02 20:00:00
ORD,2019-11-02,21,23,32,16.54,5.02,0.94,3.83,2019-11-02 21:00:00
ORD,2019-11-02,22,17,6,13.89,2.46,0.71,0.41,2019-11-02 22:00:00
ORD,2019-11-02,23,4,16,16.0,4.8,4.69,1.06,2019-11-02 23:00:00
ORD,2019-11-03,0,2,9,18.0,6.6,1.62,1.66,2019-11-03 00:00:00
ORD,2019-11-03,1,1,3,21.0,9.6,0.0,3.35,2019-11-03 01:00:00
ORD,2019-11-03,2,3,0,15.5,4.2,0.0,0.0,2019-11-03 02:00:00
ORD,2019-11-03,3,2,0,14.0,2.6,0.0,1.56,2019-11-03 03:00:00
ORD,2019-11-03,4,0,4,0.0,0.0,0.0,2.49,2019-11-03 04:00:00
ORD,2019-11-03,5,10,16,15.89,4.68,4.4,2.78,2019-11-03 05:00:00
ORD,2019-11-03,6,44,45,17.11,5.75,1.61,6.08,2019-11-03 06:00:00
ORD,2019-11-03,7,74,66,16.16,4.71,1.04,4.1,2019-11-03 07:00:00
ORD,2019-11-03,8,95,76,20.56,9.13,1.14,5.18,2019-11-03 08:00:00
ORD,2019-11-03,9,70,74,17.19,5.93,1.27,6.39,2019-11-03 09:00:00
ORD,2019-11-03,10,94,61,25.0,13.58,1.17,5.64,2019-11-03 10:00:00
ORD,2019-11-03,11,64,79,15.97,4.66,1.14,4.49,2019-11-03 11:00:00
ORD,2019-11-03,12,85,80,18.84,7.42,1.07,6.02,2019-11-03 12:00:00
ORD,2019-11-03,13,66,79,17.34,5.98,1.67,5.82,2019-11-03 13:00:00
ORD,2019-11-03,14,88,115,19.62,8.13,2.03,5.22,2019-11-03 14:00:00
ORD,2019-11-03,15,91,53,21.24,9.79,1.54,5.49,2019-11-03 15:00:00
ORD,2019-11-03,16,62,74,19.52,8.12,2.42,4.59,2019-11-03 16:00:00
ORD,2019-11-03,17,60,89,19.45,7.98,2.56,7.23,2019-11-03 17:00:00
ORD,2019-11-03,18,109,99,25.65,14.12,1.38,6.03,2019-11-03 18:00:00
ORD,2019-11-03,19,89,82,20.82,9.29,1.54,10.33,2019-11-03 19:00:00
ORD,2019-11-03,20,70,70,21.37,9.9,2.8,8.13,2019-11-03 20:00:00
ORD,2019-11-03,21,65,53,24.64,13.12,2.73,5.88,2019-11-03 21:00:00
ORD,2019-11-03,22,29,16,16.85,5.39,0.82,0.66,2019-11-03 22:00:00
ORD,2019-11-03,23,2,21,14.0,3.05,0.86,2.28,2019-11-03 23:00:00
ORD,2019-11-04,0,4,8,17.0,5.6,3.0,0.86,2019-11-04 00:00:00
ORD,2019-11-04,1,2,3,16.33,5.07,1.0,4.77,2019-11-04 01:00:00
ORD,2019-11-04,2,1,0,11.0,0.0,0.0,0.0,2019-11-04 02:00:00
ORD,2019-11-04,3,1,0,11.0,0.0,0.0,0.0,2019-11-04 03:00:00
ORD,2019-11-04,4,0,4,15.0,3.6,1.4,0.76,2019-11-04 04:00:00
ORD,2019-11-04,5,9,13,16.22,4.92,8.46,1.14,2019-11-04 05:00:00
ORD,2019-11-04,6,55,53,15.98,4.5,6.83,3.59,2019-11-04 06:00:00
ORD,2019-11-04,7,82,74,16.87,5.49,2.2,4.47,2019-11-04 07:00:00
ORD,2019-11-04,8,107,87,19.48,8.08,2.43,5.96,2019-11-04 08:00:00
ORD,2019-11-04,9,70,75,19.74,8.14,2.08,8.67,2019-11-04 09:00:00
ORD,2019-11-04,10,97,63,25.63,14.15,1.03,7.62,2019-11-04 10:00:00
ORD,2019-11-04,11,60,80,17.63,6.23,0.95,4.46,2019-11-04 11:00:00
ORD,2019-11-04,12,90,84,20.74,9.42,3.15,5.45,2019-11-04 12:00:00
ORD,2019-11-04,13,67,80,20.28,8.86,3.37,6.29,2019-11-04 13:00:00
ORD,2019-11-04,14,89,117,22.85,11.36,2.46,6.93,2019-11-04 14:00:00
ORD,2019-11-04,15,91,51,17.87,6.45,2.04,4.56,2019-11-04 15:00:00
ORD,2019-11-04,16,61,77,18.75,7.27,1.95,3.92,2019-11-04 16:00:00
ORD,2019-11-04,17,62,85,18.05,6.63,2.34,4.9,2019-11-04 17:00:00
ORD,2019-11-04,18,106,99,29.75,18.25,1.71,5.91,2019-11-04 18:00:00
ORD,2019-11-04,19,91,83,22.09,10.53,1.67,6.7,2019-11-04 19:00:00
ORD,2019-11-04,20,67,71,20.9,9.5,0.86,7.99,2019-11-04 20:00:00
ORD,2019-11-04,21,61,52,26.56,15.18,1.39,5.27,2019-11-04 21:00:00
ORD,2019-11-04,22,26,16,18.13,6.69,0.13,0.56,2019-11-04 22:00:00
ORD,2019-11-04,23,1,21,14.0,2.8,0.57,3.54,2019-11-04 23:00:00
ORD,2019-11-05,0,2,8,13.75,2.55,0.56,0.6,2019-11-05 00:00:00
ORD,2019-11-05,1,2,1,14.0,2.87,0.0,1.05,2019-11-05 01:00:00
ORD,2019-11-05,2,0,0,0.0,0.0,0.0,0.0,2019-11-05 02:00:00
ORD,2019-11-05,3,1,0,13.0,1.8,0.0,0.0,2019-11-05 03:00:00
ORD,2019-11-05,4,1,4,0.0,0.0,1.27,0.91,2019-11-05 04:00:00
ORD,2019-11-05,5,9,12,15.0,3.83,3.87,1.35,2019-11-05 05:00:00
ORD,2019-11-05,6,51,49,19.91,8.3,1.17,2.14,2019-11-05 06:00:00
ORD,2019-11-05,7,79,70,18.7,7.33,1.77,4.59,2019-11-05 07:00:00
ORD,2019-11-05,8,103,84,21.14,9.69,2.08,5.78,2019-11-05 08:00:00
ORD,2019-11-05,9,68,75,21.72,10.18,2.66,7.35,2019-11-05 09:00:00
ORD,2019-11-05,10,96,60,30.89,19.45,2.42,8.98,2019-11-05 10:00:00
ORD,2019-11-05,11,59,78,17.6,6.21,2.37,5.3,2019-11-05 11:00:00
ORD,2019-11-05,12,89,83,19.41,8.08,1.53,7.37,2019-11-05 12:00:00
ORD,2019-11-05,13,63,80,17.36,5.93,2.65,4.44,2019-11-05 13:00:00
ORD,2019-11-05,14,90,114,20.46,9.0,1.65,4.73,2019-11-05 14:00:00
ORD,2019-11-05,15,91,53,18.34,6.84,1.17,5.79,2019-11-05 15:00:00
ORD,2019-11-05,16,61,74,15.62,4.15,2.15,4.6,2019-11-05 16:00:00
ORD,2019-11-05,17,60,86,19.17,7.67,2.17,7.0,2019-11-05 17:00:00
ORD,2019-11-05,18,103,93,23.45,12.06,1.75,6.51,2019-11-05 18:00:00
ORD,2019-11-05,19,87,77,21.99,10.48,1.94,11.33,2019-11-05 19:00:00
ORD,2019-11-05,20,62,70,18.7,7.43,2.97,8.12,2019-11-05 20:00:00
ORD,2019-11-05,21,58,51,18.9,7.51,0.46,8.13,2019-11-05 21:00:00
ORD,2019-11-05,22,26,15,17.39,6.06,0.47,2.94,2019-11-05 22:00:00
ORD,2019-11-05,23,2,17,14.2,3.04,1.17,2.02,2019-11-05 23:00:00
ORD,2019-11-06,0,3,7,16.57,5.4,2.33,1.11,2019-11-06 00:00:00
ORD,2019-11-06,1,2,2,15.0,3.73,0.33,0.03,2019-11-06 01:00:00
ORD,2019-11-06,2,0,0,0.0,0.0,0.0,0.0,2019-11-06 02:00:00
ORD,2019-11-06,3,3,0,11.0,0.0,0.0,0.0,2019-11-06 03:00:00
ORD,2019-11-06,4,0,4,0.0,0.0,2.85,1.15,2019-11-06 04:00:00
ORD,2019-11-06,5,9,12,17.44,6.28,1.08,1.26,2019-11-06 05:00:00
ORD,2019-11-06,6,50,50,19.23,7.87,1.12,3.23,2019-11-06 06:00:00
ORD,2019-11-06,7,81,71,19.55,8.14,1.93,5.16,2019-11-06 07:00:00
ORD,2019-11-06,8,102,85,18.21,6.76,1.86,7.76,2019-11-06 08:00:00
ORD,2019-11-06,9,68,73,20.36,8.77,2.24,7.37,2019-11-06 09:00:00
ORD,2019-11-06,10,95,61,27.76,16.29,2.03,8.29,2019-11-06 10:00:00
ORD,2019-11-06,11,58,78,15.78,4.38,1.45,5.1,2019-11-06 11:00:00
ORD,2019-11-06,12,91,83,18.96,7.55,1.9,5.25,2019-11-06 12:00:00
ORD,2019-11-06,13,62,81,18.34,6.96,4.67,5.47,2019-11-06 13:00:00
ORD,2019-11-06,14,92,115,22.23,10.76,1.6,4.78,2019-11-06 14:00:00
ORD,2019-11-06,15,92,49,20.05,8.6,2.17,8.79,2019-11-06 15:00:00
ORD,2019-11-06,16,61,75,17.7,6.3,3.34,9.74,2019-11-06 16:00:00
ORD,2019-11-06,17,58,87,18.62,7.07,1.91,9.98,2019-11-06 17:00:00
ORD,2019-11-06,18,104,98,23.09,11.65,3.8,11.12,2019-11-06 18:00:00
ORD,2019-11-06,19,92,80,23.51,11.95,2.74,12.8,2019-11-06 19:00:00
ORD,2019-11-06,20,66,73,26.0,14.58,5.33,12.89,2019-11-06 20:00:00
ORD,2019-11-06,21,59,52,37.38,26.04,2.25,11.58,2019-11-06 21:00:00
ORD,2019-11-06,22,27,17,39.91,28.45,0.38,7.34,2019-11-06 22:00:00
ORD,2019-11-06,23,2,21,24.4,13.0,2.9,3.34,2019-11-06 23:00:00
ORD,2019-11-07,0,6,7,20.83,9.12,3.29,0.39,2019-11-07 00:00:00
ORD,2019-11-07,1,2,2,24.5,13.1,0.0,0.7,2019-11-07 01:00:00
ORD,2019-11-07,2,1,0,33.0,21.6,0.0,0.0,2019-11-07 02:00:00
ORD,2019-11-07,3,1,0,11.5,0.3,0.0,0.0,2019-11-07 03:00:00
ORD,2019-11-07,4,0,4,0.0,0.0,0.79,0.82,2019-11-07 04:00:00
ORD,2019-11-07,5,9,14,19.8,8.49,1.64,1.03,2019-11-07 05:00:00
ORD,2019-11-07,6,54,52,19.64,8.25,0.96,3.14,2019-11-07 06:00:00
ORD,2019-11-07,7,83,72,17.98,6.56,1.52,7.92,2019-11-07 07:00:00
ORD,2019-11-07,8,108,85,23.38,12.0,2.13,7.16,2019-11-07 08:00:00
ORD,2019-11-07,9,68,78,24.0,12.42,2.15,7.8,2019-11-07 09:00:00
ORD,2019-11-07,10,98,62,28.56,17.12,2.0,6.18,2019-11-07 10:00:00
ORD,2019-11-07,11,60,79,17.9,6.38,3.65,4.0,2019-11-07 11:00:00
ORD,2019-11-07,12,87,87,19.17,7.79,5.06,5.59,2019-11-07 12:00:00
ORD,2019-11-07,13,67,81,16.96,5.75,2.46,4.4,2019-11-07 13:00:00
ORD,2019-11-07,14,93,118,21.28,9.86,2.87,5.4,2019-11-07 14:00:00
ORD,2019-11-07,15,92,52,20.41,8.92,2.04,5.0,2019-11-07 15:00:00
ORD,2019-11-07,16,61,76,18.88,7.47,1.94,7.02,2019-11-07 16:00:00
ORD,2019-11-07,17,62,86,20.45,8.87,3.17,5.02,2019-11-07 17:00:00
ORD,2019-11-07,18,107,99,28.52,17.05,2.04,7.05,2019-11-07 18:00:00
ORD,2019-11-07,19,93,83,25.01,13.39,2.07,9.84,2019-11-07 19:00:00
ORD,2019-11-07,20,67,72,20.01,8.62,1.64,7.29,2019-11-07 20:00:00
ORD,2019-11-07,21,62,53,18.29,6.87,0.98,8.14,2019-11-07 21:00:00
ORD,2019-11-07,22,27,16,15.58,4.32,1.29,1.88,2019-11-07 22:00:00
ORD,2019-11-07,23,1,19,20.8,9.4,0.85,3.38,2019-11-07 23:00:00
ORD,2019-11-08,0,2,7,22.5,11.1,0.57,3.93,2019-11-08 00:00:00
ORD,2019-11-08,1,3,3,24.5,13.1,0.0,2.17,2019-11-08 01:00:00
ORD,2019-11-08,2,1,0,0.0,0.0,0.0,0.0,2019-11-08 02:00:00
ORD,2019-11-08,3,1,0,15.0,3.6,0.0,0.0,2019-11-08 03:00:00
ORD,2019-11-08,4,0,4,0.0,0.0,1.93,1.67,2019-11-08 04:00:00
ORD,2019-11-08,5,9,13,17.8,6.45,0.93,0.28,2019-11-08 05:00:00
ORD,2019-11-08,6,54,53,16.67,5.29,2.94,3.44,2019-11-08 06:00:00
ORD,2019-11-08,7,81,72,20.25,8.82,1.29,7.23,2019-11-08 07:00:00
ORD,2019-11-08,8,109,86,18.94,7.55,1.71,7.99,2019-11-08 08:00:00
ORD,2019-11-08,9,68,78,19.32,7.89,2.4,6.38,2019-11-08 09:00:00
ORD,2019-11-08,10,96,60,24.4,12.96,1.16,5.94,2019-11-08 10:00:00
ORD,2019-11-08,11,60,79,18.03,6.58,0.6,4.26,2019-11-08 11:00:00
ORD,2019-11-08,12,89,84,18.8,7.43,1.28,4.67,2019-11-08 12:00:00
ORD,2019-11-08,13,64,81,19.72,8.41,3.29,5.36,2019-11-08 13:00:00
ORD,2019-11-08,14,91,118,34.35,22.84,2.43,6.82,2019-11-08 14:00:00
ORD,2019-11-08,15,92,51,24.96,13.44,0.98,5.1,2019-11-08 15:00:00
ORD,2019-11-08,16,62,78,19.15,7.65,1.75,5.24,2019-11-08 16:00:00
ORD,2019-11-08,17,60,87,19.07,7.67,2.17,6.23,2019-11-08 17:00:00
ORD,2019-11-08,18,106,102,29.66,18.21,1.43,8.18,2019-11-08 18:00:00
ORD,2019-11-08,19,96,86,26.07,14.44,1.4,13.09,2019-11-08 19:00:00
