airport,report_date,Hour,Scheduled Departures,Scheduled Arrivals,Average Taxi Out Time,Average Taxi Out Delay,Average Airborne Delay,Average Taxi In Delay,DATE
JFK,2023-07-11,4,3,2,18.0,1.03,1.33,2.93,2023-07-11 04:00:00
JFK,2023-07-11,5,5,18,17.0,1.44,0.96,3.43,2023-07-11 05:00:00
JFK,2023-07-11,6,27,23,17.07,1.78,1.28,0.88,2023-07-11 06:00:00
JFK,2023-07-11,7,43,35,21.82,4.86,8.48,4.3,2023-07-11 07:00:00
JFK,2023-07-11,8,40,22,24.38,7.09,2.77,3.93,2023-07-11 08:00:00
JFK,2023-07-11,9,42,31,17.15,1.44,4.11,3.96,2023-07-11 09:00:00
JFK,2023-07-11,10,22,18,19.0,3.6,6.82,3.31,2023-07-11 10:00:00
JFK,2023-07-11,11,34,23,17.85,1.7,5.17,4.32,2023-07-11 11:00:00
JFK,2023-07-11,12,23,38,19.96,3.51,3.39,3.42,2023-07-11 12:00:00
JFK,2023-07-11,13,30,41,21.71,5.01,3.78,3.66,2023-07-11 13:00:00
JFK,2023-07-11,14,31,46,21.09,4.49,7.46,7.89,2023-07-11 14:00:00
JFK,2023-07-11,15,36,33,17.89,1.88,4.3,8.23,2023-07-11 15:00:00
JFK,2023-07-11,16,33,34,20.94,4.19,4.19,6.0,2023-07-11 16:00:00
JFK,2023-07-11,17,40,31,22.41,5.72,3.84,5.77,2023-07-11 17:00:00
JFK,2023-07-11,18,37,42,26.45,8.97,5.17,6.98,2023-07-11 18:00:00
JFK,2023-07-11,19,43,31,29.09,11.09,4.97,7.1,2023-07-11 19:00:00
JFK,2023-07-11,20,44,36,25.53,8.1,6.25,10.3,2023-07-11 20:00:00
JFK,2023-07-11,21,35,40,24.29,7.21,3.05,8.32,2023-07-11 21:00:00
JFK,2023-07-11,22,30,38,23.49,6.08,3.5,8.94,2023-07-11 22:00:00
JFK,2023-07-11,23,15,27,22.5,4.75,6.19,7.22,2023-07-11 23:00:00
JFK,2023-07-12,0,6,17,22.29,4.86,1.6,2.69,2023-07-12 00:00:00
JFK,2023-07-12,1,10,1,22.0,5.0,1.0,6.0,2023-07-12 01:00:00
JFK,2023-07-12,2,6,1,19.57,2.37,1.17,2.22,2023-07-12 02:00:00
JFK,2023-07-12,3,1,3,16.0,1.7,2.75,2.03,2023-07-12 03:00:00
JFK,2023-07-12,4,2,4,15.0,1.47,3.0,4.7,2023-07-12 04:00:00
JFK,2023-07-12,5,6,18,14.13,0.05,1.08,3.39,2023-07-12 05:00:00
JFK,2023-07-12,6,26,22,18.52,2.39,2.56,2.51,2023-07-12 06:00:00
JFK,2023-07-12,7,42,34,21.43,4.14,3.47,4.68,2023-07-12 07:00:00
JFK,2023-07-12,8,39,22,21.88,4.67,3.8,6.18,2023-07-12 08:00:00
JFK,2023-07-12,9,42,32,22.53,5.24,3.75,3.62,2023-07-12 09:00:00
JFK,2023-07-12,10,22,17,18.79,2.8,2.67,2.2,2023-07-12 10:00:00
JFK,2023-07-12,11,36,25,18.49,2.34,1.56,3.89,2023-07-12 11:00:00
JFK,2023-07-12,12,23,37,25.09,7.46,1.64,1.84,2023-07-12 12:00:00
JFK,2023-07-12,13,30,41,19.24,3.08,2.7,3.11,2023-07-12 13:00:00
JFK,2023-07-12,14,32,45,21.62,5.27,5.5,4.32,2023-07-12 14:00:00
JFK,2023-07-12,15,33,32,21.82,5.12,4.45,6.0,2023-07-12 15:00:00
JFK,2023-07-12,16,36,37,26.77,9.21,2.21,6.27,2023-07-12 16:00:00
JFK,2023-07-12,17,40,32,26.1,8.53,4.19,5.87,2023-07-12 17:00:00
JFK,2023-07-12,18,38,42,26.93,9.56,4.47,6.36,2023-07-12 18:00:00
JFK,2023-07-12,19,43,31,31.89,13.76,4.53,10.17,2023-07-12 19:00:00
JFK,2023-07-12,20,42,38,30.77,13.05,7.6,12.29,2023-07-12 20:00:00
JFK,2023-07-12,21,37,39,27.77,10.57,5.36,7.95,2023-07-12 21:00:00
JFK,2023-07-12,22,32,38,30.27,12.84,5.15,10.32,2023-07-12 22:00:00
JFK,2023-07-12,23,15,28,22.59,4.88,4.42,8.52,2023-07-12 23:00:00
JFK,2023-07-13,0,8,18,23.71,6.37,0.56,4.8,2023-07-13 00:00:00
JFK,2023-07-13,1,7,2,28.43,10.91,3.0,4.2,2023-07-13 01:00:00
JFK,2023-07-13,2,4,2,17.25,0.45,0.0,8.03,2023-07-13 02:00:00
JFK,2023-07-13,3,2,2,14.33,0.0,2.0,3.7,2023-07-13 03:00:00
JFK,2023-07-13,4,3,3,17.25,1.6,1.33,3.37,2023-07-13 04:00:00
JFK,2023-07-13,5,6,19,15.0,0.08,1.61,3.82,2023-07-13 05:00:00
JFK,2023-07-13,6,27,23,19.07,2.54,5.28,2.3,2023-07-13 06:00:00
JFK,2023-07-13,7,44,35,19.67,2.73,8.81,4.69,2023-07-13 07:00:00
JFK,2023-07-13,8,42,23,22.09,5.03,2.77,4.76,2023-07-13 08:00:00
JFK,2023-07-13,9,43,33,20.93,4.1,4.56,6.03,2023-07-13 09:00:00
JFK,2023-07-13,10,23,19,20.13,3.57,5.13,4.13,2023-07-13 10:00:00
JFK,2023-07-13,11,35,22,18.44,2.07,3.48,5.3,2023-07-13 11:00:00
JFK,2023-07-13,12,25,38,18.75,2.36,3.17,2.35,2023-07-13 12:00:00
JFK,2023-07-13,13,29,40,22.85,6.01,3.83,4.31,2023-07-13 13:00:00
JFK,2023-07-13,14,30,45,30.03,12.51,6.47,7.06,2023-07-13 14:00:00
JFK,2023-07-13,15,34,35,31.66,13.69,6.59,7.55,2023-07-13 15:00:00
JFK,2023-07-13,16,32,36,40.47,22.45,8.66,6.0,2023-07-13 16:00:00
JFK,2023-07-13,17,43,31,42.64,24.7,5.36,7.43,2023-07-13 17:00:00
JFK,2023-07-13,18,37,41,47.08,29.29,7.34,7.49,2023-07-13 18:00:00
JFK,2023-07-13,19,45,34,57.13,38.92,13.06,10.24,2023-07-13 19:00:00
JFK,2023-07-13,20,43,36,53.76,35.9,15.28,13.99,2023-07-13 20:00:00
JFK,2023-07-13,21,35,40,47.83,30.17,12.25,9.37,2023-07-13 21:00:00
JFK,2023-07-13,22,30,39,40.13,22.46,12.88,11.0,2023-07-13 22:00:00
JFK,2023-07-13,23,16,26,26.61,8.79,10.5,6.31,2023-07-13 23:00:00
JFK,2023-07-14,0,7,18,25.67,8.28,20.74,7.56,2023-07-14 00:00:00
JFK,2023-07-14,1,8,2,25.88,8.28,1.22,7.97,2023-07-14 01:00:00
JFK,2023-07-14,2,8,1,23.13,6.05,0.0,7.72,2023-07-14 02:00:00
JFK,2023-07-14,3,1,1,20.67,4.27,6.75,13.2,2023-07-14 03:00:00
JFK,2023-07-14,4,3,5,25.25,8.95,2.0,2.7,2023-07-14 04:00:00
JFK,2023-07-14,5,5,19,61.0,44.1,17.09,6.88,2023-07-14 05:00:00
JFK,2023-07-14,6,27,23,52.0,34.42,10.81,3.94,2023-07-14 06:00:00
JFK,2023-07-14,7,44,35,64.22,46.36,92.1,6.22,2023-07-14 07:00:00
JFK,2023-07-14,8,42,22,71.16,52.97,10.27,7.19,2023-07-14 08:00:00
JFK,2023-07-14,9,43,34,62.72,45.27,9.82,9.65,2023-07-14 09:00:00
JFK,2023-07-14,10,23,18,53.37,35.76,9.0,9.57,2023-07-14 10:00:00
JFK,2023-07-14,11,35,23,47.11,29.18,6.75,11.6,2023-07-14 11:00:00
JFK,2023-07-14,12,24,36,42.5,24.69,3.22,11.52,2023-07-14 12:00:00
JFK,2023-07-14,13,28,42,28.3,10.64,5.77,5.78,2023-07-14 13:00:00
JFK,2023-07-14,14,33,46,32.09,14.52,4.71,7.35,2023-07-14 14:00:00
JFK,2023-07-14,15,35,32,38.2,20.06,3.28,8.04,2023-07-14 15:00:00
JFK,2023-07-14,16,35,37,42.47,24.37,8.57,8.54,2023-07-14 16:00:00
JFK,2023-07-14,17,39,34,36.07,18.01,5.23,8.97,2023-07-14 17:00:00
JFK,2023-07-14,18,38,41,33.94,16.46,8.1,7.1,2023-07-14 18:00:00
JFK,2023-07-14,19,44,32,40.9,22.66,15.43,8.84,2023-07-14 19:00:00
JFK,2023-07-14,20,43,35,34.74,16.89,21.35,8.36,2023-07-14 20:00:00
JFK,2023-07-14,21,35,39,32.66,15.5,13.72,8.14,2023-07-14 21:00:00
JFK,2023-07-14,22,32,39,29.96,12.44,14.56,8.23,2023-07-14 22:00:00
JFK,2023-07-14,23,15,28,29.0,11.49,8.16,7.32,2023-07-14 23:00:00
JFK,2023-07-15,0,7,17,23.0,5.68,21.85,6.56,2023-07-15 00:00:00
JFK,2023-07-15,1,9,2,21.44,4.16,0.2,5.48,2023-07-15 01:00:00
JFK,2023-07-15,2,6,2,15.83,0.47,0.63,5.38,2023-07-15 02:00:00
JFK,2023-07-15,3,2,3,17.2,1.7,2.25,8.7,2023-07-15 03:00:00
JFK,2023-07-15,4,2,2,15.25,0.1,0.33,11.37,2023-07-15 04:00:00
JFK,2023-07-15,5,5,18,15.0,0.52,3.0,4.73,2023-07-15 05:00:00
JFK,2023-07-15,6,24,21,18.48,2.38,3.53,2.88,2023-07-15 06:00:00
JFK,2023-07-15,7,41,35,21.0,4.24,8.61,4.68,2023-07-15 07:00:00
JFK,2023-07-15,8,43,22,27.7,9.73,3.6,5.15,2023-07-15 08:00:00
JFK,2023-07-15,9,42,33,24.14,7.04,4.9,3.68,2023-07-15 09:00:00
JFK,2023-07-15,10,22,17,23.26,6.12,5.32,4.22,2023-07-15 10:00:00
JFK,2023-07-15,11,36,25,23.92,6.36,3.0,5.03,2023-07-15 11:00:00
JFK,2023-07-15,12,25,37,25.0,7.5,1.71,2.68,2023-07-15 12:00:00
JFK,2023-07-15,13,29,40,29.66,12.02,1.95,3.69,2023-07-15 13:00:00
JFK,2023-07-15,14,29,47,41.09,23.52,4.41,6.15,2023-07-15 14:00:00
JFK,2023-07-15,15,37,29,61.62,43.64,2.59,10.98,2023-07-15 15:00:00
JFK,2023-07-15,16,32,37,50.94,32.95,2.69,9.68,2023-07-15 16:00:00
JFK,2023-07-15,17,38,35,52.64,34.61,8.31,7.94,2023-07-15 17:00:00
JFK,2023-07-15,18,38,40,54.95,37.25,5.22,9.06,2023-07-15 18:00:00
JFK,2023-07-15,19,45,34,57.74,39.54,6.55,13.52,2023-07-15 19:00:00
JFK,2023-07-15,20,43,37,59.34,41.57,7.38,14.61,2023-07-15 20:00:00
JFK,2023-07-15,21,33,36,54.03,36.42,5.06,11.11,2023-07-15 21:00:00
JFK,2023-07-15,22,30,40,46.59,28.71,7.84,9.88,2023-07-15 22:00:00
JFK,2023-07-15,23,16,26,33.0,15.02,4.68,6.35,2023-07-15 23:00:00
JFK,2023-07-16,0,7,17,32.0,14.53,2.71,7.64,2023-07-16 00:00:00
JFK,2023-07-16,1,8,3,24.33,6.73,1.5,5.45,2023-07-16 01:00:00
JFK,2023-07-16,2,10,1,28.0,10.6,2.8,25.52,2023-07-16 02:00:00
JFK,2023-07-16,3,2,3,54.0,36.4,2.75,6.05,2023-07-16 03:00:00
JFK,2023-07-16,4,3,1,25.6,8.26,7.0,16.7,2023-07-16 04:00:00
JFK,2023-07-16,5,5,20,24.4,7.68,5.05,2.96,2023-07-16 05:00:00
JFK,2023-07-16,6,26,22,41.26,23.53,12.35,10.17,2023-07-16 06:00:00
JFK,2023-07-16,7,42,35,52.21,33.91,21.0,7.45,2023-07-16 07:00:00
JFK,2023-07-16,8,43,22,96.3,78.01,10.46,9.32,2023-07-16 08:00:00
JFK,2023-07-16,9,41,32,68.68,51.26,6.86,11.88,2023-07-16 09:00:00
JFK,2023-07-16,10,24,19,55.47,37.86,7.25,14.33,2023-07-16 10:00:00
JFK,2023-07-16,11,37,21,72.93,54.94,7.41,13.12,2023-07-16 11:00:00
JFK,2023-07-16,12,24,38,55.81,38.1,4.8,13.46,2023-07-16 12:00:00
JFK,2023-07-16,13,27,42,57.7,40.04,3.44,13.83,2023-07-16 13:00:00
JFK,2023-07-16,14,33,46,44.68,27.07,4.66,12.15,2023-07-16 14:00:00
JFK,2023-07-16,15,36,33,40.36,21.91,3.65,13.82,2023-07-16 15:00:00
JFK,2023-07-16,16,33,36,31.27,13.64,7.08,10.75,2023-07-16 16:00:00
JFK,2023-07-16,17,41,32,44.43,26.27,7.22,8.84,2023-07-16 17:00:00
JFK,2023-07-16,18,36,43,41.92,24.05,6.12,6.35,2023-07-16 18:00:00
JFK,2023-07-16,19,44,32,44.39,25.95,8.43,8.92,2023-07-16 19:00:00
JFK,2023-07-16,20,42,38,35.94,18.38,11.62,9.48,2023-07-16 20:00:00
JFK,2023-07-16,21,36,41,25.22,8.01,7.33,8.59,2023-07-16 21:00:00
JFK,2023-07-16,22,31,40,20.75,3.38,7.43,15.03,2023-07-16 22:00:00
JFK,2023-07-16,23,16,26,24.28,6.63,7.12,7.54,2023-07-16 23:00:00
JFK,2023-07-17,0,8,17,25.0,7.4,4.08,3.89,2023-07-17 00:00:00
JFK,2023-07-17,1,8,1,21.0,3.63,0.0,4.7,2023-07-17 01:00:00
JFK,2023-07-17,2,7,2,19.88,2.7,1.43,3.57,2023-07-17 02:00:00
JFK,2023-07-17,3,2,1,24.5,7.2,4.25,3.7,2023-07-17 03:00:00
JFK,2023-07-17,4,4,3,19.0,2.16,1.0,4.7,2023-07-17 04:00:00
JFK,2023-07-17,5,5,19,18.17,2.9,0.7,1.74,2023-07-17 05:00:00
JFK,2023-07-17,6,28,22,21.81,5.64,4.17,3.01,2023-07-17 06:00:00
JFK,2023-07-17,7,43,34,21.83,4.85,9.07,3.58,2023-07-17 07:00:00
JFK,2023-07-17,8,41,22,23.6,5.91,7.87,2.64,2023-07-17 08:00:00
JFK,2023-07-17,9,42,35,22.98,5.92,1.77,2.67,2023-07-17 09:00:00
JFK,2023-07-17,10,24,19,19.48,2.83,3.96,2.28,2023-07-17 10:00:00
JFK,2023-07-17,11,37,24,22.2,4.99,1.57,3.2,2023-07-17 11:00:00
JFK,2023-07-17,12,25,38,25.58,8.25,2.36,3.9,2023-07-17 12:00:00
JFK,2023-07-17,13,29,40,29.41,11.71,3.24,4.04,2023-07-17 13:00:00
JFK,2023-07-17,14,33,47,31.59,14.12,2.55,8.08,2023-07-17 14:00:00
JFK,2023-07-17,15,34,34,32.41,14.54,1.55,12.79,2023-07-17 15:00:00
JFK,2023-07-17,16,34,37,37.89,19.89,2.2,7.14,2023-07-17 16:00:00
JFK,2023-07-17,17,43,31,41.4,23.48,3.68,15.67,2023-07-17 17:00:00
JFK,2023-07-17,18,38,40,41.21,23.41,5.64,9.34,2023-07-17 18:00:00
JFK,2023-07-17,19,43,33,39.2,21.03,5.2,12.0,2023-07-17 19:00:00
JFK,2023-07-17,20,43,36,38.69,20.89,5.71,8.99,2023-07-17 20:00:00
JFK,2023-07-17,21,35,42,34.51,17.17,4.38,11.26,2023-07-17 21:00:00
JFK,2023-07-17,22,31,39,28.49,10.8,7.51,10.16,2023-07-17 22:00:00
JFK,2023-07-17,23,16,25,27.48,9.7,7.5,4.35,2023-07-17 23:00:00
JFK,2023-07-18,0,7,17,26.67,9.07,3.53,5.29,2023-07-18 00:00:00
JFK,2023-07-18,1,8,2,22.67,5.07,0.0,3.47,2023-07-18 01:00:00
JFK,2023-07-18,2,5,3,20.33,3.1,0.0,7.15,2023-07-18 02:00:00
JFK,2023-07-18,3,1,1,17.0,0.0,1.5,5.2,2023-07-18 03:00:00
JFK,2023-07-18,4,2,2,17.67,0.5,1.5,6.7,2023-07-18 04:00:00
JFK,2023-07-18,5,6,19,16.71,1.23,2.08,4.77,2023-07-18 05:00:00
JFK,2023-07-18,6,27,23,20.0,3.46,2.72,2.66,2023-07-18 06:00:00
JFK,2023-07-18,7,44,36,25.66,7.71,9.09,7.36,2023-07-18 07:00:00
JFK,2023-07-18,8,40,22,37.29,19.17,3.1,5.77,2023-07-18 08:00:00
JFK,2023-07-18,9,42,31,34.23,16.81,5.3,8.06,2023-07-18 09:00:00
JFK,2023-07-18,10,22,18,27.74,10.41,5.95,4.43,2023-07-18 10:00:00
JFK,2023-07-18,11,35,23,26.49,9.29,16.5,9.24,2023-07-18 11:00:00
JFK,2023-07-18,12,24,37,43.63,26.06,6.09,8.67,2023-07-18 12:00:00
JFK,2023-07-18,13,29,41,56.07,38.33,37.67,21.7,2023-07-18 13:00:00
JFK,2023-07-18,14,32,46,53.89,36.5,66.19,15.57,2023-07-18 14:00:00
JFK,2023-07-18,15,35,33,49.77,31.81,23.9,9.29,2023-07-18 15:00:00
JFK,2023-07-18,16,33,34,53.76,35.51,27.13,7.89,2023-07-18 16:00:00
JFK,2023-07-18,17,40,30,45.06,27.44,6.0,13.68,2023-07-18 17:00:00
JFK,2023-07-18,18,37,43,40.81,22.96,4.32,18.54,2023-07-18 18:00:00
JFK,2023-07-18,19,43,31,30.49,12.33,5.76,17.49,2023-07-18 19:00:00
JFK,2023-07-18,20,44,36,25.13,7.8,3.57,20.34,2023-07-18 20:00:00
JFK,2023-07-18,21,35,41,28.03,10.73,4.57,13.59,2023-07-18 21:00:00
JFK,2023-07-18,22,29,38,25.53,8.06,5.39,16.45,2023-07-18 22:00:00
JFK,2023-07-18,23,15,26,25.75,7.8,5.37,10.24,2023-07-18 23:00:00
JFK,2023-07-19,0,6,17,22.5,5.12,3.82,6.53,2023-07-19 00:00:00
JFK,2023-07-19,1,10,2,19.0,2.58,0.0,6.25,2023-07-19 01:00:00
JFK,2023-07-19,2,6,2,19.38,2.45,0.6,4.32,2023-07-19 02:00:00
JFK,2023-07-19,3,1,3,32.0,14.6,3.5,6.72,2023-07-19 03:00:00
JFK,2023-07-19,4,2,4,20.33,3.37,1.0,4.7,2023-07-19 04:00:00
JFK,2023-07-19,5,5,19,14.43,0.49,0.55,3.53,2023-07-19 05:00:00
JFK,2023-07-19,6,27,23,20.33,3.74,2.85,3.12,2023-07-19 06:00:00
JFK,2023-07-19,7,43,34,26.96,8.91,9.11,6.45,2023-07-19 07:00:00
JFK,2023-07-19,8,39,22,29.16,11.58,2.77,5.73,2023-07-19 08:00:00
JFK,2023-07-19,9,42,32,36.4,18.96,3.2,5.4,2023-07-19 09:00:00
JFK,2023-07-19,10,23,17,32.38,15.32,11.7,6.83,2023-07-19 10:00:00
JFK,2023-07-19,11,35,25,35.94,18.07,8.08,5.19,2023-07-19 11:00:00
JFK,2023-07-19,12,24,37,29.64,11.93,7.88,4.66,2023-07-19 12:00:00
JFK,2023-07-19,13,29,41,29.31,11.82,4.36,3.28,2023-07-19 13:00:00
JFK,2023-07-19,14,33,46,37.53,20.1,5.67,5.58,2023-07-19 14:00:00
JFK,2023-07-19,15,33,31,45.83,27.86,6.55,11.28,2023-07-19 15:00:00
JFK,2023-07-19,16,37,37,47.76,29.69,4.38,11.38,2023-07-19 16:00:00
JFK,2023-07-19,17,39,32,41.23,23.19,5.91,10.59,2023-07-19 17:00:00
JFK,2023-07-19,18,38,42,40.11,22.33,3.13,13.9,2023-07-19 18:00:00
JFK,2023-07-19,19,43,31,32.65,14.48,4.79,11.54,2023-07-19 19:00:00
JFK,2023-07-19,20,43,38,33.05,15.22,5.39,10.43,2023-07-19 20:00:00
JFK,2023-07-19,21,36,40,37.05,19.73,6.83,7.8,2023-07-19 21:00:00
JFK,2023-07-19,22,31,39,39.42,21.59,4.75,7.94,2023-07-19 22:00:00
JFK,2023-07-19,23,15,27,30.21,12.28,5.19,6.34,2023-07-19 23:00:00
JFK,2023-07-20,0,8,18,21.75,4.58,4.07,4.29,2023-07-20 00:00:00
JFK,2023-07-20,1,8,2,21.33,3.98,0.0,2.4,2023-07-20 01:00:00
JFK,2023-07-20,2,4,3,20.6,3.46,0.2,2.68,2023-07-20 02:00:00
JFK,2023-07-20,3,2,2,18.0,0.7,0.5,4.7,2023-07-20 03:00:00
JFK,2023-07-20,4,3,3,17.0,0.0,1.0,3.48,2023-07-20 04:00:00
JFK,2023-07-20,5,6,20,20.86,4.1,0.72,2.86,2023-07-20 05:00:00
JFK,2023-07-20,6,27,23,18.11,1.62,1.57,1.47,2023-07-20 06:00:00
JFK,2023-07-20,7,44,35,21.11,4.03,7.74,2.77,2023-07-20 07:00:00
JFK,2023-07-20,8,42,23,32.84,14.93,0.57,4.7,2023-07-20 08:00:00
JFK,2023-07-20,9,43,33,26.84,9.31,1.69,4.01,2023-07-20 09:00:00
JFK,2023-07-20,10,24,19,23.88,6.7,5.18,4.96,2023-07-20 10:00:00
JFK,2023-07-20,11,35,22,24.71,7.16,2.48,5.06,2023-07-20 11:00:00
JFK,2023-07-20,12,26,38,24.08,6.97,2.95,4.55,2023-07-20 12:00:00
JFK,2023-07-20,13,28,40,20.48,3.86,3.75,4.69,2023-07-20 13:00:00
JFK,2023-07-20,14,31,45,26.61,9.12,5.13,7.36,2023-07-20 14:00:00
JFK,2023-07-20,15,34,35,33.22,15.31,4.62,8.09,2023-07-20 15:00:00
JFK,2023-07-20,16,32,36,39.33,21.45,5.13,5.77,2023-07-20 16:00:00
JFK,2023-07-20,17,43,31,36.82,18.98,8.18,6.1,2023-07-20 17:00:00
JFK,2023-07-20,18,37,41,42.8,25.05,6.12,9.31,2023-07-20 18:00:00
JFK,2023-07-20,19,45,34,45.62,27.48,7.97,14.41,2023-07-20 19:00:00
JFK,2023-07-20,20,43,36,36.98,19.21,6.57,14.19,2023-07-20 20:00:00
JFK,2023-07-20,21,34,41,31.32,13.77,3.71,9.3,2023-07-20 21:00:00
JFK,2023-07-20,22,28,39,30.57,13.2,8.69,5.33,2023-07-20 22:00:00
JFK,2023-07-20,23,17,25,22.17,4.71,5.57,4.53,2023-07-20 23:00:00
JFK,2023-07-21,0,6,18,24.43,6.91,3.65,5.02,2023-07-21 00:00:00
JFK,2023-07-21,1,9,2,26.75,9.39,4.5,4.7,2023-07-21 01:00:00
JFK,2023-07-21,2,8,2,26.33,8.8,1.4,4.92,2023-07-21 02:00:00
JFK,2023-07-21,3,1,2,22.0,4.4,4.5,7.72,2023-07-21 03:00:00
JFK,2023-07-21,4,3,5,19.4,2.18,3.0,6.2,2023-07-21 04:00:00
JFK,2023-07-21,5,5,19,17.8,1.72,5.12,6.26,2023-07-21 05:00:00
JFK,2023-07-21,6,28,23,34.52,17.4,15.33,4.37,2023-07-21 06:00:00
JFK,2023-07-21,7,44,35,41.04,23.07,12.0,6.87,2023-07-21 07:00:00
JFK,2023-07-21,8,42,21,44.09,25.93,6.23,7.83,2023-07-21 08:00:00
JFK,2023-07-21,9,43,34,43.21,25.68,12.55,6.94,2023-07-21 09:00:00
JFK,2023-07-21,10,23,18,38.43,20.86,7.52,6.48,2023-07-21 10:00:00
JFK,2023-07-21,11,35,23,34.49,16.53,5.57,7.0,2023-07-21 11:00:00
JFK,2023-07-21,12,25,36,22.36,5.01,4.7,3.99,2023-07-21 12:00:00
JFK,2023-07-21,13,27,42,28.79,11.68,9.98,3.47,2023-07-21 13:00:00
JFK,2023-07-21,14,33,46,26.11,8.74,11.51,3.77,2023-07-21 14:00:00
JFK,2023-07-21,15,35,32,24.68,6.8,10.08,3.93,2023-07-21 15:00:00
JFK,2023-07-21,16,35,37,26.83,8.95,7.39,4.55,2023-07-21 16:00:00
JFK,2023-07-21,17,39,34,29.97,12.4,5.59,7.1,2023-07-21 17:00:00
JFK,2023-07-21,18,38,41,29.68,12.05,6.46,6.0,2023-07-21 18:00:00
JFK,2023-07-21,19,44,32,34.13,16.27,5.57,8.12,2023-07-21 19:00:00
JFK,2023-07-21,20,43,35,44.11,26.29,7.66,9.6,2023-07-21 20:00:00
JFK,2023-07-21,21,35,41,43.7,26.41,6.84,13.81,2023-07-21 21:00:00
JFK,2023-07-21,22,31,39,42.1,24.46,8.36,14.37,2023-07-21 22:00:00
JFK,2023-07-21,23,15,27,30.52,12.84,8.0,9.56,2023-07-21 23:00:00
JFK,2023-07-22,0,8,16,23.75,6.3,4.31,4.67,2023-07-22 00:00:00
JFK,2023-07-22,1,9,2,20.33,3.27,1.67,5.4,2023-07-22 01:00:00
JFK,2023-07-22,2,5,3,21.67,4.67,0.0,4.73,2023-07-22 02:00:00
JFK,2023-07-22,3,2,3,23.5,5.9,1.4,4.92,2023-07-22 03:00:00
JFK,2023-07-22,4,3,2,18.5,1.38,3.0,3.7,2023-07-22 04:00:00
JFK,2023-07-22,5,5,18,20.6,3.42,1.18,2.05,2023-07-22 05:00:00
JFK,2023-07-22,6,25,21,19.69,2.99,2.0,3.21,2023-07-22 06:00:00
JFK,2023-07-22,7,42,34,24.55,7.55,8.11,5.11,2023-07-22 07:00:00
JFK,2023-07-22,8,42,23,34.32,16.28,1.95,4.59,2023-07-22 08:00:00
JFK,2023-07-22,9,42,33,25.26,8.0,1.12,3.41,2023-07-22 09:00:00
JFK,2023-07-22,10,22,17,20.25,3.59,2.7,3.36,2023-07-22 10:00:00
JFK,2023-07-22,11,36,25,19.61,3.15,5.69,2.4,2023-07-22 11:00:00
JFK,2023-07-22,12,26,37,16.92,1.06,0.8,1.5,2023-07-22 12:00:00
JFK,2023-07-22,13,28,40,20.58,3.17,1.74,2.55,2023-07-22 13:00:00
JFK,2023-07-22,14,29,47,22.97,6.02,3.61,4.05,2023-07-22 14:00:00
JFK,2023-07-22,15,37,29,22.5,5.07,3.19,5.95,2023-07-22 15:00:00
JFK,2023-07-22,16,32,37,20.33,3.02,2.46,4.46,2023-07-22 16:00:00
JFK,2023-07-22,17,38,35,22.23,4.95,12.95,5.85,2023-07-22 17:00:00
JFK,2023-07-22,18,38,40,25.69,8.44,2.03,8.16,2023-07-22 18:00:00
JFK,2023-07-22,19,45,33,27.81,9.84,2.39,10.7,2023-07-22 19:00:00
JFK,2023-07-22,20,43,37,25.44,7.74,3.08,13.78,2023-07-22 20:00:00
JFK,2023-07-22,21,32,37,23.31,6.04,1.97,8.76,2023-07-22 21:00:00
JFK,2023-07-22,22,30,40,21.83,4.51,4.15,5.2,2023-07-22 22:00:00
JFK,2023-07-22,23,16,25,23.79,6.21,0.91,4.02,2023-07-22 23:00:00
JFK,2023-07-23,0,7,17,20.0,2.6,0.56,2.85,2023-07-23 00:00:00
JFK,2023-07-23,1,8,2,22.18,4.69,0.0,3.37,2023-07-23 01:00:00
JFK,2023-07-23,2,10,2,18.0,1.65,0.0,7.22,2023-07-23 02:00:00
JFK,2023-07-23,3,2,3,19.5,2.2,4.75,4.7,2023-07-23 03:00:00
JFK,2023-07-23,4,3,1,18.6,2.28,2.5,3.7,2023-07-23 04:00:00
JFK,2023-07-23,5,5,21,15.8,0.0,0.96,1.27,2023-07-23 05:00:00
JFK,2023-07-23,6,27,22,18.93,2.96,1.28,1.44,2023-07-23 06:00:00
JFK,2023-07-23,7,42,35,22.39,4.72,7.21,3.37,2023-07-23 07:00:00
JFK,2023-07-23,8,42,22,28.37,10.87,1.43,6.1,2023-07-23 08:00:00
JFK,2023-07-23,9,41,32,23.43,6.61,2.06,7.42,2023-07-23 09:00:00
JFK,2023-07-23,10,24,19,21.96,4.72,3.42,4.02,2023-07-23 10:00:00
JFK,2023-07-23,11,37,21,23.73,6.25,3.05,4.84,2023-07-23 11:00:00
JFK,2023-07-23,12,25,38,19.29,2.61,2.98,3.4,2023-07-23 12:00:00
JFK,2023-07-23,13,26,42,19.1,3.06,4.33,4.06,2023-07-23 13:00:00
JFK,2023-07-23,14,33,46,20.11,3.76,5.75,7.44,2023-07-23 14:00:00
JFK,2023-07-23,15,36,33,21.97,4.9,3.68,6.72,2023-07-23 15:00:00
JFK,2023-07-23,16,33,36,21.78,4.57,4.35,6.86,2023-07-23 16:00:00
JFK,2023-07-23,17,41,32,24.59,7.51,3.26,7.16,2023-07-23 17:00:00
